"","Year","Month","Day","Site","Depth","Transect","Observer","Species_Code","Coral_genus","Coral_spp","length","width","height","coral_SA"
"3699",2003,NA,NA,"Richard'sReef",10.36585366,"5","Carrie","MYCE","Mycetophyllia",NA,"5","","2",NA
"3700",2003,NA,NA,"Richard'sReef",10.36585366,"5","Carrie","EFAS","Eusmilia","fastigiata","5","","5",NA
"3701",2003,NA,NA,"Richard'sReef",10.36585366,"5","Carrie","SSID","Siderastrea","siderea","30","","15",NA
"3702",2003,NA,NA,"Richard'sReef",10.36585366,"5","Carrie","OANN","Orbicella","annularis","40","","30",NA
"3703",2003,NA,NA,"Richard'sReef",10.36585366,"5","Carrie","SSID","Siderastrea","siderea","40","","0",NA
"3704",2003,NA,NA,"Richard'sReef",10.36585366,"5","Carrie","MCAV","Montastraea","cavernosa","20","","20",NA
"3705",2003,NA,NA,"Richard'sReef",10.36585366,"5","Carrie","PSTR","Pseudodiploria","strigosa","40","","30",NA
"3706",2003,NA,NA,"Richard'sReef",10.36585366,"5","Carrie","OANN","Orbicella","annularis","80","","50",NA
"3707",2003,NA,NA,"Richard'sReef",10.97560976,"6","Carrie","MCAV","Montastraea","cavernosa","20","","30",NA
"3708",2003,NA,NA,"Richard'sReef",10.97560976,"6","Carrie","SSID","Siderastrea","siderea","70","","30",NA
"3709",2003,NA,NA,"Richard'sReef",10.97560976,"6","Carrie","MCAV","Montastraea","cavernosa","20","","30",NA
"3710",2003,NA,NA,"Richard'sReef",10.97560976,"6","Carrie","MCAV","Montastraea","cavernosa","60","","50",NA
"3711",2003,NA,NA,"Richard'sReef",10.97560976,"6","Carrie","PSTR","Pseudodiploria","strigosa","40","","30",NA
"3712",2003,NA,NA,"Richard'sReef",10.97560976,"6","Carrie","SSID","Siderastrea","siderea","20","","10",NA
"3713",2003,NA,NA,"Richard'sReef",10.97560976,"6","Carrie","AGAR","Agaricia",NA,"10","","10",NA
"3714",2003,NA,NA,"Richard'sReef",10.97560976,"6","Carrie","OFAV","Orbicella","faveolata","30","","40",NA
"3715",2003,NA,NA,"Richard'sReef",10.97560976,"6","Carrie","OANN","Orbicella","annularis","30","","30",NA
"3716",2003,NA,NA,"Richard'sReef",10.97560976,"6","Carrie","AGAR","Agaricia",NA,"30","","20",NA
"3717",2003,NA,NA,"Richard'sReef",10.97560976,"6","Carrie","AGAR","Agaricia",NA,"30","","20",NA
"3718",2003,NA,NA,"Richard'sReef",10.97560976,"6","Carrie","OFAV","Orbicella","faveolata","90","","60",NA
"3719",2003,NA,NA,"Richard'sReef",10.97560976,"6","Carrie","OANN","Orbicella","annularis","70","","20",NA
"3720",2003,NA,NA,"Richard'sReef",10.97560976,"6","Carrie","PPOR","Porites","porites","80","","30",NA
"3721",2003,NA,NA,"Richard'sReef",10.97560976,"6","Carrie","OFAV","Orbicella","faveolata","200","","110",NA
"3722",2003,NA,NA,"Richard'sReef",10.36585366,"7","Carrie","PSTR","Pseudodiploria","strigosa","20","","10",NA
"3723",2003,NA,NA,"Richard'sReef",10.36585366,"7","Carrie","OFAV","Orbicella","faveolata","150","","130",NA
"3724",2003,NA,NA,"Richard'sReef",10.36585366,"7","Carrie","OFAV","Orbicella","faveolata","90","","90",NA
"3725",2003,NA,NA,"Richard'sReef",10.36585366,"7","Carrie","PPOR","Porites","porites","20","","10",NA
"3726",2003,NA,NA,"Richard'sReef",10.36585366,"7","Carrie","AGAR","Agaricia",NA,"20","","10",NA
"3727",2003,NA,NA,"Richard'sReef",10.36585366,"7","Carrie","SSID","Siderastrea","siderea","40","","20",NA
"3728",2003,NA,NA,"Richard'sReef",10.36585366,"7","Carrie","DSTO","Dichocoenia","stokesii","20","","10",NA
"3729",2003,NA,NA,"Richard'sReef",10.36585366,"7","Carrie","MCAV","Montastraea","cavernosa","20","","30",NA
"3730",2003,NA,NA,"Richard'sReef",10.36585366,"7","Carrie","OANN","Orbicella","annularis","40","","35",NA
"3731",2003,NA,NA,"Richard'sReef",10.36585366,"7","Carrie","OFAV","Orbicella","faveolata","140","","80",NA
"3732",2003,NA,NA,"Richard'sReef",10.36585366,"7","Carrie","PFUR","Porites","furcata","30","","20",NA
"3733",2003,NA,NA,"Richard'sReef",10.36585366,"7","Carrie","AGAR","Agaricia",NA,"30","","30",NA
"3734",2003,NA,NA,"Richard'sReef",10.36585366,"7","Carrie","PPOR","Porites","porites","20","","10",NA
"3735",2003,NA,NA,"Richard'sReef",10.36585366,"7","Carrie","AGAR","Agaricia",NA,"30","","20",NA
"3736",2003,NA,NA,"Richard'sReef",10.36585366,"7","Carrie","OANN","Orbicella","annularis","50","","50",NA
"3737",2003,NA,NA,"Richard'sReef",10.36585366,"7","Carrie","AGAR","Agaricia",NA,"30","","20",NA
"3738",2003,NA,NA,"Richard'sReef",10.36585366,"7","Carrie","AGAR","Agaricia",NA,"20","","20",NA
"3739",2003,NA,NA,"Richard'sReef",9.146341463,"8","Carrie","PAST","Porites","astreoides","15","","10",NA
"3740",2003,NA,NA,"Richard'sReef",9.146341463,"8","Carrie","MCAV","Montastraea","cavernosa","60","","30",NA
"3741",2003,NA,NA,"Richard'sReef",9.146341463,"8","Carrie","PSTR","Pseudodiploria","strigosa","40","","20",NA
"3742",2003,NA,NA,"Richard'sReef",9.146341463,"8","Carrie","MCAV","Montastraea","cavernosa","60","","30",NA
"3743",2003,NA,NA,"Richard'sReef",9.146341463,"8","Carrie","PAST","Porites","astreoides","10","","10",NA
"3744",2003,NA,NA,"Richard'sReef",9.146341463,"8","Carrie","DSTO","Dichocoenia","stokesii","30","","20",NA
"3745",2003,NA,NA,"Richard'sReef",9.146341463,"8","Carrie","OANN","Orbicella","annularis","110","","100",NA
"3746",2003,NA,NA,"Richard'sReef",9.146341463,"8","Carrie","AGAR","Agaricia",NA,"20","","20",NA
"3747",2003,NA,NA,"Richard'sReef",9.146341463,"8","Carrie","SSID","Siderastrea","siderea","80","","40",NA
"3748",2003,NA,NA,"Richard'sReef",9.146341463,"8","Carrie","PSTR","Pseudodiploria","strigosa","90","","40",NA
"3749",2003,NA,NA,"Richard'sReef",9.146341463,"8","Carrie","AGAR","Agaricia",NA,"30","","20",NA
"3750",2003,NA,NA,"Richard'sReef",9.146341463,"8","Carrie","PSTR","Pseudodiploria","strigosa","40","","30",NA
"3751",2003,NA,NA,"Richard'sReef",11.7,"9","Vania","PSTR","Pseudodiploria","strigosa","45","","20",NA
"3752",2003,NA,NA,"Richard'sReef",11.7,"9","Vania","MCAV","Montastraea","cavernosa","30","","25",NA
"3753",2003,NA,NA,"Richard'sReef",11.7,"9","Vania","PSTR","Pseudodiploria","strigosa","20","","20",NA
"3754",2003,NA,NA,"Richard'sReef",11.7,"9","Vania","SSID","Siderastrea","siderea","30","","25",NA
"3755",2003,NA,NA,"Richard'sReef",11.7,"9","Vania","MCAV","Montastraea","cavernosa","40","","30",NA
"3756",2003,NA,NA,"Richard'sReef",11.7,"9","Vania","OANN","Orbicella","annularis","50","","20",NA
"3757",2003,NA,NA,"Richard'sReef",11.7,"9","Vania","PSTR","Pseudodiploria","strigosa","30","","10",NA
"3758",2003,NA,NA,"Richard'sReef",11.7,"9","Vania","SSID","Siderastrea","siderea","40","","25",NA
"3759",2003,NA,NA,"Richard'sReef",11.7,"9","Vania","OANN","Orbicella","annularis","40","","45",NA
"3760",2003,NA,NA,"Richard'sReef",11.7,"9","Vania","MCAV","Montastraea","cavernosa","25","","30",NA
"3761",2003,NA,NA,"Richard'sReef",11.7,"9","Vania","SSID","Siderastrea","siderea","30","","15",NA
"3762",2003,NA,NA,"Richard'sReef",11.7,"9","Vania","MCAV","Montastraea","cavernosa","30","","20",NA
"3763",2003,NA,NA,"Richard'sReef",11.7,"9","Vania","PSTR","Pseudodiploria","strigosa","20","","25",NA
"3764",2003,NA,NA,"Richard'sReef",11.7,"9","Vania","SSID","Siderastrea","siderea","5","","5",NA
"3765",2003,NA,NA,"Richard'sReef",11.7,"9","Vania","SSID","Siderastrea","siderea","30","","20",NA
"3766",2003,NA,NA,"Richard'sReef",11.7,"9","Vania","PSTR","Pseudodiploria","strigosa","10","","10",NA
"3767",2003,NA,NA,"Richard'sReef",9.146341463,"10","Bill","PAST","Porites","astreoides","20","","15",NA
"3768",2003,NA,NA,"Richard'sReef",9.146341463,"10","Bill","SRAD","Siderastrea","radians","10","","2",NA
"3769",2003,NA,NA,"Richard'sReef",9.146341463,"10","Bill","OANN","Orbicella","annularis","70","","35",NA
"3770",2003,NA,NA,"Richard'sReef",9.146341463,"10","Bill","AGAR","Agaricia",NA,"15","","10",NA
"3771",2003,NA,NA,"Richard'sReef",9.146341463,"10","Bill","PSTR","Pseudodiploria","strigosa","50","","30",NA
"3772",2003,NA,NA,"Richard'sReef",9.146341463,"10","Bill","MCAV","Montastraea","cavernosa","70","","35",NA
"3773",2003,NA,NA,"Richard'sReef",9.146341463,"10","Bill","DSTO","Dichocoenia","stokesii","40","","25",NA
"3774",2003,NA,NA,"Richard'sReef",9.146341463,"10","Bill","AGAR","Agaricia",NA,"30","","25",NA
"3775",2003,NA,NA,"Richard'sReef",9.146341463,"10","Bill","OANN","Orbicella","annularis","120","","85",NA
"3776",2003,NA,NA,"Richard'sReef",9.146341463,"10","Bill","AGAR","Agaricia",NA,"20","","15",NA
"3777",2003,NA,NA,"Richard'sReef",9.146341463,"10","Bill","OANN","Orbicella","annularis","65","","25",NA
"3778",2003,NA,NA,"Richard'sReef",9.146341463,"10","Bill","DLAB","Diploria","labyrinthiformis","30","","20",NA
"3779",2003,NA,NA,"Richard'sReef",9.146341463,"10","Bill","DLAB","Diploria","labyrinthiformis","65","","25",NA
"3780",2003,NA,NA,"Richard'sReef",9.146341463,"10","Bill","OANN","Orbicella","annularis","30","","25",NA
"3781",2003,NA,NA,"Richard'sReef",9.146341463,"10","Bill","PSTR","Pseudodiploria","strigosa","45","","20",NA
"3782",2003,NA,NA,"Richard'sReef",10.97560976,"10","Bill","MCAV","Montastraea","cavernosa","20","","10",NA
"3783",2003,NA,NA,"Richard'sReef",12.19512195,"11","David","OANN","Orbicella","annularis","15","","40",NA
"3784",2003,NA,NA,"Richard'sReef",12.19512195,"11","David","AGAR","Agaricia",NA,"20","","15",NA
"3785",2003,NA,NA,"Richard'sReef",12.19512195,"11","David","AGAR","Agaricia",NA,"20","","10",NA
"3786",2003,NA,NA,"Richard'sReef",12.19512195,"11","David","OFAV","Orbicella","faveolata","20","","10",NA
"3787",2003,NA,NA,"Richard'sReef",12.19512195,"11","David","PPOR","Porites","porites","10","","15",NA
"3788",2003,NA,NA,"Richard'sReef",12.19512195,"11","David","OFAV","Orbicella","faveolata","235","","160",NA
"3789",2003,NA,NA,"Richard'sReef",12.19512195,"11","David","MCAV","Montastraea","cavernosa","40","","35",NA
"3790",2003,NA,NA,"Richard'sReef",12.19512195,"11","David","PSTR","Pseudodiploria","strigosa","50","","15",NA
"3791",2003,NA,NA,"Richard'sReef",12.19512195,"11","David","SRAD","Siderastrea","radians","10","","15",NA
"3792",2003,NA,NA,"Richard'sReef",12.19512195,"11","David","AGAR","Agaricia",NA,"15","","10",NA
"3793",2003,NA,NA,"Richard'sReef",12.19512195,"11","David","PSTR","Pseudodiploria","strigosa","100","","40",NA
"3794",2003,NA,NA,"Richard'sReef",12.19512195,"11","David","SSID","Siderastrea","siderea","30","","25",NA
"3795",2003,NA,NA,"Richard'sReef",12.19512195,"11","David","OANN","Orbicella","annularis","20","","20",NA
"3796",2003,NA,NA,"Richard'sReef",10.97560976,"11","David","PSTR","Pseudodiploria","strigosa","60","","50",NA
"3797",2004,NA,NA,"Sailfin ",10,"1","Carrie","PAST","Porites","astreoides","3","","2",NA
"3798",2004,NA,NA,"Sailfin ",10,"1","Carrie","PPOR","Porites","porites","25","","10",NA
"3799",2004,NA,NA,"Sailfin ",10,"1","Carrie","AGAR","Agaricia",NA,"10","","5",NA
"3800",2004,NA,NA,"Sailfin ",10,"1","Carrie","AGAR","Agaricia",NA,"40","","20",NA
"3801",2004,NA,NA,"Sailfin ",10,"1","Carrie","PPOR","Porites","porites","20","","10",NA
"3802",2004,NA,NA,"Sailfin ",10,"1","Carrie","AGAR","Agaricia",NA,"30","","10",NA
"3803",2004,NA,NA,"Sailfin ",10,"1","Carrie","AGAR","Agaricia",NA,"30","","15",NA
"3804",2004,NA,NA,"Sailfin ",10,"1","Carrie","AGAR","Agaricia",NA,"20","","10",NA
"3805",2004,NA,NA,"Sailfin ",10,"1","Carrie","AGAR","Agaricia",NA,"40","","5",NA
"3806",2004,NA,NA,"Sailfin ",10,"1","Carrie","OANN","Orbicella","annularis","40","","20",NA
"3807",2004,NA,NA,"Sailfin ",10,"1","Carrie","EFAS","Eusmilia","fastigiata","20","","10",NA
"3808",2004,NA,NA,"Sailfin ",10,"1","Carrie","OFAV","Orbicella","faveolata","110","","70",NA
"3809",2004,NA,NA,"Sailfin ",10,"1","Carrie","MCAV","Montastraea","cavernosa","70","","40",NA
"3810",2004,NA,NA,"Sailfin ",10,"1","Carrie","AGAR","Agaricia",NA,"10","","5",NA
"3811",2004,NA,NA,"Sailfin ",10,"1","Carrie","OANN","Orbicella","annularis","80","","40",NA
"3812",2004,NA,NA,"Sailfin ",10,"1","Carrie","SSID","Siderastrea","siderea","30","","20",NA
"3813",2004,NA,NA,"Sailfin ",9.393939394,"1","Carrie","PAST","Porites","astreoides","20","","10",NA
"3814",2004,NA,NA,"Sailfin ",9.696969697,"2","Carrie","OANN","Orbicella","annularis","30","","10",NA
"3815",2004,NA,NA,"Sailfin ",9.696969697,"2","Carrie","OFAV","Orbicella","faveolata","90","","70",NA
"3816",2004,NA,NA,"Sailfin ",9.696969697,"2","Carrie","PPOR","Porites","porites","10","","10",NA
"3817",2004,NA,NA,"Sailfin ",9.696969697,"2","Carrie","PAST","Porites","astreoides","30","","10",NA
"3818",2004,NA,NA,"Sailfin ",9.696969697,"2","Carrie","AGAR","Agaricia",NA,"20","","10",NA
"3819",2004,NA,NA,"Sailfin ",9.696969697,"2","Carrie","PPOR","Porites","porites","40","","10",NA
"3820",2004,NA,NA,"Sailfin ",9.696969697,"2","Carrie","AGAR","Agaricia",NA,"30","","10",NA
"3821",2004,NA,NA,"Sailfin ",9.696969697,"2","Carrie","CNAT","Colpophyllia","natans","140","","80",NA
"3822",2004,NA,NA,"Sailfin ",9.696969697,"2","Carrie","OFAV","Orbicella","faveolata","50","","20",NA
"3823",2004,NA,NA,"Sailfin ",9.696969697,"2","Carrie","AGAR","Agaricia",NA,"20","","10",NA
"3824",2004,NA,NA,"Sailfin ",9.696969697,"2","Carrie","AGAR","Agaricia",NA,"10","","5",NA
"3825",2004,NA,NA,"Sailfin ",9.696969697,"2","Carrie","AGAR","Agaricia",NA,"20","","10",NA
"3826",2004,NA,NA,"Sailfin ",9.696969697,"2","Carrie","AGAR","Agaricia",NA,"30","","20",NA
"3827",2004,NA,NA,"Sailfin ",9.696969697,"2","Carrie","AGAR","Agaricia",NA,"30","","20",NA
"3828",2004,NA,NA,"Sailfin ",8.484848485,"3","Carrie","PPOR","Porites","porites","30","","20",NA
"3829",2004,NA,NA,"Sailfin ",8.484848485,"3","Carrie","OFAV","Orbicella","faveolata","30","","20",NA
"3830",2004,NA,NA,"Sailfin ",8.484848485,"3","Carrie","AGAR","Agaricia",NA,"30","","30",NA
"3831",2004,NA,NA,"Sailfin ",8.484848485,"3","Carrie","CNAT","Colpophyllia","natans","160","","110",NA
"3832",2004,NA,NA,"Sailfin ",8.484848485,"3","Carrie","OFAV","Orbicella","faveolata","30","","20",NA
"3833",2004,NA,NA,"Sailfin ",8.484848485,"3","Carrie","OANN","Orbicella","annularis","30","","10",NA
"3834",2004,NA,NA,"Sailfin ",8.484848485,"3","Carrie","AGAR","Agaricia",NA,"30","","20",NA
"3835",2004,NA,NA,"Sailfin ",8.484848485,"3","Carrie","PAST","Porites","astreoides","40","","20",NA
"3836",2004,NA,NA,"Sailfin ",8.484848485,"3","Carrie","OFAV","Orbicella","faveolata","50","","20",NA
"3837",2004,NA,NA,"Sailfin ",8.484848485,"3","Carrie","AGAR","Agaricia",NA,"10","","10",NA
"3838",2004,NA,NA,"Sailfin ",8.484848485,"3","Carrie","OFAV","Orbicella","faveolata","20","","30",NA
"3839",2004,NA,NA,"Sailfin ",9.393939394,"3","Carrie","PAST","Porites","astreoides","10","","5",NA
"3840",2004,NA,NA,"Sailfin ",8.484848485,"4","Carrie","DLAB","Diploria","labyrinthiformis","50","","30",NA
"3841",2004,NA,NA,"Sailfin ",8.484848485,"4","Carrie","PPOR","Porites","porites","10","","5",NA
"3842",2004,NA,NA,"Sailfin ",8.484848485,"4","Carrie","MALC","Millepora","alcicornis","10","","5",NA
"3843",2004,NA,NA,"Sailfin ",8.484848485,"4","Carrie","AGAR","Agaricia",NA,"10","","10",NA
"3844",2004,NA,NA,"Sailfin ",8.484848485,"4","Carrie","SSID","Siderastrea","siderea","40","","20",NA
"3845",2004,NA,NA,"Sailfin ",8.484848485,"4","Carrie","MCAV","Montastraea","cavernosa","60","","30",NA
"3846",2004,NA,NA,"Sailfin ",8.484848485,"4","Carrie","AGAR","Agaricia",NA,"30","","10",NA
"3847",2004,NA,NA,"Sailfin ",8.484848485,"4","Carrie","SSID","Siderastrea","siderea","40","","30",NA
"3848",2004,NA,NA,"Sailfin ",8.484848485,"4","Carrie","AGAR","Agaricia",NA,"10","","5",NA
"3849",2004,NA,NA,"Sailfin ",8.484848485,"4","Carrie","PAST","Porites","astreoides","20","","10",NA
"3850",2004,NA,NA,"Sailfin ",8.484848485,"4","Carrie","AGAR","Agaricia",NA,"10","","20",NA
"3851",2004,NA,NA,"Sailfin ",8.484848485,"4","Carrie","AGAR","Agaricia",NA,"40","","30",NA
"3852",2004,NA,NA,"Sailfin ",8.484848485,"4","Carrie","SSID","Siderastrea","siderea","20","","10",NA
"3853",2004,NA,NA,"Sailfin ",8.484848485,"4","Carrie","AGAR","Agaricia",NA,"30","","10",NA
"3854",2004,NA,NA,"Sailfin ",8.484848485,"4","Carrie","PPOR","Porites","porites","40","","10",NA
"3855",2004,NA,NA,"Sailfin ",13,"5","Roy","PPOR","Porites","porites","40","","30",NA
"3856",2004,NA,NA,"Sailfin ",13,"5","Roy","SSID","Siderastrea","siderea","65","","30",NA
"3857",2004,NA,NA,"Sailfin ",13,"5","Roy","OANN","Orbicella","annularis","45","","35",NA
"3858",2004,NA,NA,"Sailfin ",13,"5","Roy","AGAR","Agaricia",NA,"20","","10",NA
"3859",2004,NA,NA,"Sailfin ",13,"5","Roy","AGAR","Agaricia",NA,"35","","30",NA
"3860",2004,NA,NA,"Sailfin ",13,"5","Roy","AGAR","Agaricia",NA,"25","","20",NA
"3861",2004,NA,NA,"Sailfin ",13,"5","Roy","AGAR","Agaricia",NA,"25","","20",NA
"3862",2004,NA,NA,"Sailfin ",13,"5","Roy","SSID","Siderastrea","siderea","50","","20",NA
"3863",2004,NA,NA,"Sailfin ",13,"5","Roy","AGAR","Agaricia",NA,"5","","12",NA
"3864",2004,NA,NA,"Sailfin ",13,"5","Roy","AGAR","Agaricia",NA,"40","","25",NA
"3865",2004,NA,NA,"Sailfin ",12,"6","Roy","OANN","Orbicella","annularis","25","","20",NA
"3866",2004,NA,NA,"Sailfin ",12,"6","Roy","DLAB","Diploria","labyrinthiformis","60","","30",NA
"3867",2004,NA,NA,"Sailfin ",12,"6","Roy","PPOR","Porites","porites","10","","5",NA
"3868",2004,NA,NA,"Sailfin ",12,"6","Roy","PAST","Porites","astreoides","20","","5",NA
"3869",2004,NA,NA,"Sailfin ",12,"6","Roy","MCAV","Montastraea","cavernosa","50","","40",NA
"3870",2004,NA,NA,"Sailfin ",12,"6","Roy","AGAR","Agaricia",NA,"10","","5",NA
"3871",2004,NA,NA,"Sailfin ",12,"6","Roy","AGAR","Agaricia",NA,"10","","5",NA
"3872",2004,NA,NA,"Sailfin ",12,"6","Roy","OFAV","Orbicella","faveolata","95","","45",NA
"3873",2004,NA,NA,"Sailfin ",12,"6","Roy","AGAR","Agaricia",NA,"50","","20",NA
"3874",2004,NA,NA,"Sailfin ",12,"6","Roy","SSID","Siderastrea","siderea","30","","15",NA
"3875",2004,NA,NA,"Sailfin ",10.6,"7","Koby","PAST","Porites","astreoides","10","","15",NA
"3876",2004,NA,NA,"Sailfin ",10.6,"7","Koby","AGAR","Agaricia",NA,"50","","20",NA
"3877",2004,NA,NA,"Sailfin ",10.6,"7","Koby","OANN","Orbicella","annularis","90","","45",NA
"3878",2004,NA,NA,"Sailfin ",10.6,"7","Koby","PAST","Porites","astreoides","5","","7",NA
"3879",2004,NA,NA,"Sailfin ",10.6,"7","Koby","OFAV","Orbicella","faveolata","100","","90",NA
"3880",2004,NA,NA,"Sailfin ",10.6,"7","Koby","AGAR","Agaricia",NA,"30","","20",NA
"3881",2004,NA,NA,"Sailfin ",10.6,"7","Koby","AGAR","Agaricia",NA,"5","","10",NA
"3882",2004,NA,NA,"Sailfin ",10.6,"7","Koby","OFAV","Orbicella","faveolata","60","","40",NA
"3883",2004,NA,NA,"Sailfin ",10.6,"7","Koby","SSID","Siderastrea","siderea","40","","20",NA
"3884",2004,NA,NA,"Sailfin ",10.6,"7","Koby","OANN","Orbicella","annularis","30","","50",NA
"3885",2004,NA,NA,"Sailfin ",10.6,"7","Koby","AGAR","Agaricia",NA,"45","","25",NA
"3886",2004,NA,NA,"Sailfin ",10.6,"8","Koby","OANN","Orbicella","annularis","160","","200",NA
"3887",2004,NA,NA,"Sailfin ",10.6,"8","Koby","OFAV","Orbicella","faveolata","50","","45",NA
"3888",2004,NA,NA,"Sailfin ",10.6,"8","Koby","AGAR","Agaricia",NA,"10","","20",NA
"3889",2004,NA,NA,"Sailfin ",10.6,"8","Koby","OANN","Orbicella","annularis","25","","13",NA
"3890",2004,NA,NA,"Sailfin ",10.6,"8","Koby","PPOR","Porites","porites","25","","30",NA
"3891",2004,NA,NA,"Sailfin ",10.6,"8","Koby","AGAR","Agaricia",NA,"40","","15",NA
"3892",2004,NA,NA,"Sailfin ",10.6,"8","Koby","AGAR","Agaricia",NA,"10","","25",NA
"3893",2004,NA,NA,"Sailfin ",10.6,"8","Koby","DLAB","Diploria","labyrinthiformis","20","","30",NA
"3894",2004,NA,NA,"Sailfin ",10.6,"8","Koby","AGAR","Agaricia",NA,"50","","40",NA
"3895",2004,NA,NA,"Sailfin ",10.6,"8","Koby","PPOR","Porites","porites","20","","5",NA
"3896",2004,NA,NA,"Sailfin ",10.6,"8","Koby","AGAR","Agaricia",NA,"20","","10",NA
"3897",2004,NA,NA,"Sailfin ",10.6,"8","Koby","SSID","Siderastrea","siderea","30","","10",NA
"3898",2004,NA,NA,"Sailfin ",10.6,"9","Chris","PPOR","Porites","porites","30","","10",NA
"3899",2004,NA,NA,"Sailfin ",10.6,"9","Chris","AGAR","Agaricia",NA,"15","","10",NA
"3900",2004,NA,NA,"Sailfin ",10.6,"9","Chris","OFAV","Orbicella","faveolata","30","","5",NA
"3901",2004,NA,NA,"Sailfin ",10.6,"9","Chris","SSID","Siderastrea","siderea","60","","40",NA
"3902",2004,NA,NA,"Sailfin ",10.6,"9","Chris","OANN","Orbicella","annularis","30","","45",NA
"3903",2004,NA,NA,"Sailfin ",10.6,"9","Chris","SSID","Siderastrea","siderea","40","","35",NA
"3904",2004,NA,NA,"Sailfin ",10.6,"9","Chris","AGAR","Agaricia",NA,"15","","20",NA
"3905",2004,NA,NA,"Sailfin ",10.6,"9","Chris","OANN","Orbicella","annularis","55","","100",NA
"3906",2004,NA,NA,"Sailfin ",10.6,"9","Chris","OANN","Orbicella","annularis","80","","90",NA
"3907",2004,NA,NA,"Sailfin ",10.6,"9","Chris","OANN","Orbicella","annularis","30","","30",NA
