"","date","year","month","day","site","mpa","observer","transect","common_name","sizeclass","count","fish_spp","common_family","foodweb","a","b","biomass","density"
"3694","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,3,"Chub",20,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","120.78138","0.033333333"
"3695","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,4,"Chub",5,"2","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","3.62066","0.066666667"
"3696","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,4,"Chub",20,"3","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","362.34413","0.1"
"3697","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,9,"Chub",5,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","1.81033","0.033333333"
"3698","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,10,"Chub",5,"2","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","3.62066","0.066666667"
"3699","",2009,NA,NA,"Sailfin","Outside",NA,1,"Chub",20,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","120.78138","0.033333333"
"3700","",2009,NA,NA,"Snapshot","Outside",NA,2,"Chub",20,"2","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","241.56275","0.066666667"
"3701","",2009,NA,NA,"Snapshot","Outside",NA,5,"Chub",20,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","120.78138","0.033333333"
"3702","",2009,NA,NA,"Snapshot","Outside",NA,8,"Chub",10,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","14.78697","0.033333333"
"3703","",2009,NA,NA,"Snapshot","Outside",NA,9,"Chub",20,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","120.78138","0.033333333"
"3704","",2009,NA,NA,"West Point","Outside",NA,1,"Chub",20,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","120.78138","0.033333333"
"3705","6/2/12",2012,NA,NA,"Grundy's Gardens","Inside ",NA,4,"Chub",30,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","412.6259","0.033333333"
"3706","6/2/12",2012,NA,NA,"Grundy's Gardens","Inside ",NA,7,"Chub",40,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","986.554","0.033333333"
"3707","5/28/12",2012,NA,NA,"ICON","Inside ",NA,2,"Chub",40,"83","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","81883.98169","2.766666667"
"3708","5/28/12",2012,NA,NA,"ICON","Inside ",NA,5,"Chub",30,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","412.6259","0.033333333"
"3709","5/28/12",2012,NA,NA,"ICON","Inside ",NA,8,"Chub",40,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","986.554","0.033333333"
"3710","5/28/12",2012,NA,NA,"ICON","Inside ",NA,10,"Chub",40,"60","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","59193.23978","2"
"3711","5/30/12",2012,NA,NA,"Mixing Bowl","Inside ",NA,10,"Chub",30,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","412.6259","0.033333333"
"3712","5/29/12",2012,NA,NA,"Snapshot","Outside",NA,10,"Chub",40,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","986.554","0.033333333"
"3713","6/12/13",2013,NA,NA,"Coral City","Outside",NA,4,"Chub",50,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","1939.80556","0.033333333"
"3714","6/12/13",2013,NA,NA,"Coral City","Outside",NA,7,"Chub",40,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","986.554","0.033333333"
"3715","6/12/13",2013,NA,NA,"Grundy's Gardens","Inside ",NA,2,"Chub",40,"13","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","12825.20195","0.433333333"
"3716","",2013,NA,NA,"Meadows","Inside ",NA,1,"Chub",50,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","1939.80556","0.033333333"
"3717","",2013,NA,NA,"Meadows","Inside ",NA,3,"Chub",50,"4","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","7759.22224","0.133333333"
"3718","",2013,NA,NA,"Meadows","Inside ",NA,7,"Chub",30,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","412.6259","0.033333333"
"3719","",2013,NA,NA,"Meadows","Inside ",NA,9,"Chub",40,"2","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","1973.10799","0.066666667"
"3720","6/13/13",2013,NA,NA,"Mixing Bowl","Inside ",NA,5,"Chub",40,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","986.554","0.033333333"
"3721","",2013,NA,NA,"Pauls Anchors","Inside ",NA,1,"Chub",50,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","1939.80556","0.033333333"
"3722","6/10/13",2013,NA,NA,"Snapshot","Outside",NA,1,"Chub",50,"3","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","5819.41668","0.1"
"3723","6/10/13",2013,NA,NA,"Snapshot","Outside",NA,6,"Chub",40,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","986.554","0.033333333"
"3724","",2013,NA,NA,"West Point","Outside",NA,6,"Chub",40,"1","Kyphosus spp.","Other Fishes","Herbivore","0.0138","3.03","986.554","0.033333333"
"3725","",1999,NA,NA,"Blacktip Tunnels","Outside",NA,5,"Great Barracuda",5,"4","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","5.22071","0.133333333"
"3726","",1999,NA,NA,"Coral City","Outside",NA,3,"Great Barracuda",5,"5","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","6.52589","0.166666667"
"3727","",1999,NA,NA,"Coral City","Outside",NA,4,"Great Barracuda",5,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1.30518","0.033333333"
"3728","",1999,NA,NA,"Coral City","Outside",NA,8,"Great Barracuda",20,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","76.86454","0.033333333"
"3729","",1999,NA,NA,"Grundy's Gardens","Inside ",NA,7,"Great Barracuda",20,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","76.86454","0.033333333"
"3730","",1999,NA,NA,"Grundy's Gardens","Inside ",NA,9,"Great Barracuda",5,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1.30518","0.033333333"
"3731","",1999,NA,NA,"Grundy's Gardens","Inside ",NA,9,"Great Barracuda",10,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","10.01608","0.033333333"
"3732","",1999,NA,NA,"Joy's Joy","Outside",NA,3,"Great Barracuda",30,"2","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","506.36575","0.066666667"
"3733","",1999,NA,NA,"Joy's Joy","Outside",NA,12,"Great Barracuda",20,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","76.86454","0.033333333"
"3734","",1999,NA,NA,"Lucas Ledge","Outside",NA,5,"Great Barracuda",5,"2","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","2.61036","0.066666667"
"3735","",1999,NA,NA,"Lucas Ledge","Outside",NA,6,"Great Barracuda",10,"3","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","30.04824","0.1"
"3736","",1999,NA,NA,"Lucas Ledge","Outside",NA,6,"Great Barracuda",20,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","76.86454","0.033333333"
"3737","",1999,NA,NA,"Lucas Ledge","Outside",NA,7,"Great Barracuda",30,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","253.18288","0.033333333"
"3738","",1999,NA,NA,"Lucas Ledge","Outside",NA,9,"Great Barracuda",5,"5","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","6.52589","0.166666667"
"3739","",1999,NA,NA,"Meadows","Inside ",NA,4,"Great Barracuda",5,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1.30518","0.033333333"
"3740","",1999,NA,NA,"Mixing Bowl","Inside ",NA,2,"Great Barracuda",5,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1.30518","0.033333333"
"3741","",1999,NA,NA,"Mixing Bowl","Inside ",NA,3,"Great Barracuda",5,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1.30518","0.033333333"
"3742","",1999,NA,NA,"Mixing Bowl","Inside ",NA,3,"Great Barracuda",20,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","76.86454","0.033333333"
"3743","",1999,NA,NA,"Sailfin","Outside",NA,7,"Great Barracuda",5,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1.30518","0.033333333"
"3744","",1999,NA,NA,"Sailfin","Outside",NA,11,"Great Barracuda",10,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","10.01608","0.033333333"
"3745","",1999,NA,NA,"West Point","Outside",NA,5,"Great Barracuda",5,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1.30518","0.033333333"
"3746","",1999,NA,NA,"West Point","Outside",NA,6,"Great Barracuda",5,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1.30518","0.033333333"
"3747","",2006,NA,NA,"Mixing Bowl","Inside ",NA,9,"Great Barracuda",50,"2","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","2273.52455","0.066666667"
"3748","",2006,NA,NA,"Mixing Bowl","Inside ",NA,10,"Great Barracuda",30,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","253.18288","0.033333333"
"3749","",2006,NA,NA,"Sailfin","Outside",NA,2,"Great Barracuda",30,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","253.18288","0.033333333"
"3750","",2009,NA,NA,"Coral City","Outside",NA,2,"Great Barracuda",10,"2","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","20.03216","0.066666667"
"3751","",2009,NA,NA,"Coral City","Outside",NA,3,"Great Barracuda",10,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","10.01608","0.033333333"
"3752","",2009,NA,NA,"Coral City","Outside",NA,4,"Great Barracuda",5,"3","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","3.91553","0.1"
"3753","",2009,NA,NA,"Coral City","Outside",NA,5,"Great Barracuda",5,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1.30518","0.033333333"
"3754","",2009,NA,NA,"Coral City","Outside",NA,6,"Great Barracuda",30,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","253.18288","0.033333333"
"3755","",2009,NA,NA,"Coral City","Outside",NA,8,"Great Barracuda",40,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","589.86716","0.033333333"
"3756","",2009,NA,NA,"Coral City","Outside",NA,9,"Great Barracuda",5,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1.30518","0.033333333"
"3757","",2009,NA,NA,"Coral City","Outside",NA,10,"Great Barracuda",5,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1.30518","0.033333333"
"3758","",2009,NA,NA,"Coral City","Outside",NA,10,"Great Barracuda",30,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","253.18288","0.033333333"
"3759","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,1,"Great Barracuda",30,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","253.18288","0.033333333"
"3760","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,2,"Great Barracuda",30,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","253.18288","0.033333333"
"3761","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,3,"Great Barracuda",10,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","10.01608","0.033333333"
"3762","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,3,"Great Barracuda",20,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","76.86454","0.033333333"
"3763","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,4,"Great Barracuda",5,"3","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","3.91553","0.1"
"3764","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,4,"Great Barracuda",10,"2","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","20.03216","0.066666667"
"3765","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,6,"Great Barracuda",10,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","10.01608","0.033333333"
"3766","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,7,"Great Barracuda",5,"2","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","2.61036","0.066666667"
"3767","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,7,"Great Barracuda",10,"2","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","20.03216","0.066666667"
"3768","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,7,"Great Barracuda",20,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","76.86454","0.033333333"
"3769","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,8,"Great Barracuda",5,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1.30518","0.033333333"
"3770","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,8,"Great Barracuda",10,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","10.01608","0.033333333"
"3771","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,9,"Great Barracuda",10,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","10.01608","0.033333333"
"3772","",2009,NA,NA,"Jigsaw","Outside",NA,2,"Great Barracuda",5,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1.30518","0.033333333"
"3773","",2009,NA,NA,"Jigsaw","Outside",NA,3,"Great Barracuda",30,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","253.18288","0.033333333"
"3774","",2009,NA,NA,"Meadows","Inside ",NA,2,"Great Barracuda",5,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1.30518","0.033333333"
"3775","",2009,NA,NA,"Meadows","Inside ",NA,3,"Great Barracuda",5,"2","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","2.61036","0.066666667"
"3776","",2009,NA,NA,"Mixing Bowl","Inside ",NA,1,"Great Barracuda",5,"4","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","5.22071","0.133333333"
"3777","",2009,NA,NA,"Mixing Bowl","Inside ",NA,1,"Great Barracuda",10,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","10.01608","0.033333333"
"3778","",2009,NA,NA,"Mixing Bowl","Inside ",NA,10,"Great Barracuda",5,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1.30518","0.033333333"
"3779","",2009,NA,NA,"Pauls Anchors","Inside ",NA,2,"Great Barracuda",20,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","76.86454","0.033333333"
"3780","",2009,NA,NA,"Pauls Anchors","Inside ",NA,6,"Great Barracuda",10,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","10.01608","0.033333333"
"3781","",2009,NA,NA,"Sailfin","Outside",NA,3,"Great Barracuda",5,"2","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","2.61036","0.066666667"
"3782","",2009,NA,NA,"Sailfin","Outside",NA,3,"Great Barracuda",10,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","10.01608","0.033333333"
"3783","",2009,NA,NA,"Sailfin","Outside",NA,3,"Great Barracuda",30,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","253.18288","0.033333333"
"3784","",2009,NA,NA,"Sailfin","Outside",NA,5,"Great Barracuda",30,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","253.18288","0.033333333"
"3785","",2009,NA,NA,"Snapshot","Outside",NA,3,"Great Barracuda",10,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","10.01608","0.033333333"
"3786","",2009,NA,NA,"Snapshot","Outside",NA,8,"Great Barracuda",30,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","253.18288","0.033333333"
"3787","",2009,NA,NA,"West Point","Outside",NA,1,"Great Barracuda",5,"4","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","5.22071","0.133333333"
"3788","",2009,NA,NA,"West Point","Outside",NA,2,"Great Barracuda",5,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1.30518","0.033333333"
"3789","",2009,NA,NA,"West Point","Outside",NA,3,"Great Barracuda",30,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","253.18288","0.033333333"
"3790","",2009,NA,NA,"West Point","Outside",NA,6,"Great Barracuda",20,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","76.86454","0.033333333"
"3791","",2009,NA,NA,"West Point","Outside",NA,8,"Great Barracuda",5,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1.30518","0.033333333"
"3792","",2009,NA,NA,"West Point","Outside",NA,9,"Great Barracuda",5,"2","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","2.61036","0.066666667"
"3793","",2009,NA,NA,"West Point","Outside",NA,9,"Great Barracuda",10,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","10.01608","0.033333333"
"3794","",2009,NA,NA,"West Point","Outside",NA,10,"Great Barracuda",10,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","10.01608","0.033333333"
"3795","",2013,NA,NA,"Meadows","Inside ",NA,5,"Great Barracuda",50,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1136.76228","0.033333333"
"3796","6/13/13",2013,NA,NA,"Mixing Bowl","Inside ",NA,4,"Great Barracuda",50,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1136.76228","0.033333333"
"3797","6/13/13",2013,NA,NA,"Mixing Bowl","Inside ",NA,5,"Great Barracuda",50,"1","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","1136.76228","0.033333333"
"3798","6/10/13",2013,NA,NA,"Snapshot","Outside",NA,1,"Great Barracuda",50,"2","Sphyraena barracuda","Other Fishes","Carnivore","0.0115","2.94","2273.52455","0.066666667"
"3799","",1999,NA,NA,"Coral City","Outside",NA,11,"Hogfish",30,"3","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","1638.39796","0.1"
"3800","",1999,NA,NA,"Coral City","Outside",NA,11,"Hogfish",40,"2","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","2566.82457","0.066666667"
"3801","",1999,NA,NA,"Grundy's Gardens","Inside ",NA,10,"Hogfish",50,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","2489.94028","0.033333333"
"3802","",1999,NA,NA,"Pauls Anchors","Inside ",NA,2,"Hogfish",30,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","546.13265","0.033333333"
"3803","",1999,NA,NA,"Pauls Anchors","Inside ",NA,2,"Hogfish",40,"2","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","2566.82457","0.066666667"
"3804","",1999,NA,NA,"Pauls Anchors","Inside ",NA,5,"Hogfish",40,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","1283.41229","0.033333333"
"3805","",2007,NA,NA,"Coral City","Outside",NA,3,"Hogfish",50,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","2489.94028","0.033333333"
"3806","",2007,NA,NA,"Meadows","Inside ",NA,4,"Hogfish",50,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","2489.94028","0.033333333"
"3807","",2009,NA,NA,"Coral City","Outside",NA,2,"Hogfish",50,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","2489.94028","0.033333333"
"3808","",2009,NA,NA,"Grundy's Gardens","Inside ",NA,4,"Hogfish",50,"2","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","4979.88056","0.066666667"
"3809","",2009,NA,NA,"Jigsaw","Outside",NA,1,"Hogfish",50,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","2489.94028","0.033333333"
"3810","",2009,NA,NA,"Jigsaw","Outside",NA,3,"Hogfish",50,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","2489.94028","0.033333333"
"3811","",2009,NA,NA,"Jigsaw","Outside",NA,6,"Hogfish",50,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","2489.94028","0.033333333"
"3812","",2009,NA,NA,"Meadows","Inside ",NA,7,"Hogfish",50,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","2489.94028","0.033333333"
"3813","",2009,NA,NA,"Mixing Bowl","Inside ",NA,4,"Hogfish",40,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","1283.41229","0.033333333"
"3814","",2009,NA,NA,"Pauls Anchors","Inside ",NA,1,"Hogfish",50,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","2489.94028","0.033333333"
"3815","",2009,NA,NA,"Pauls Anchors","Inside ",NA,4,"Hogfish",50,"3","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","7469.82085","0.1"
"3816","",2009,NA,NA,"Pauls Anchors","Inside ",NA,5,"Hogfish",50,"3","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","7469.82085","0.1"
"3817","",2009,NA,NA,"Pauls Anchors","Inside ",NA,7,"Hogfish",50,"2","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","4979.88056","0.066666667"
"3818","",2009,NA,NA,"Pauls Anchors","Inside ",NA,8,"Hogfish",50,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","2489.94028","0.033333333"
"3819","",2009,NA,NA,"Sailfin","Outside",NA,3,"Hogfish",40,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","1283.41229","0.033333333"
"3820","",2009,NA,NA,"Snapshot","Outside",NA,5,"Hogfish",40,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","1283.41229","0.033333333"
"3821","",2009,NA,NA,"Snapshot","Outside",NA,6,"Hogfish",50,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","2489.94028","0.033333333"
"3822","",2009,NA,NA,"West Point","Outside",NA,6,"Hogfish",50,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","2489.94028","0.033333333"
"3823","",2013,NA,NA,"West Point","Outside",NA,3,"Hogfish",50,"1","Lachnolaimus maximus","Other Fishes","Carnivore","0.0224","2.97","2489.94028","0.033333333"
