year,month,day,site,mpa,observer,transect,common_name,sizeclass,count,fish_spp,common_family,foodweb,a,b,biomass,density,Site_Name
1999,NA,NA,Blacktip Tunnels,Outside,NA,4,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Blacktip Blvd.
1999,NA,NA,Blacktip Tunnels,Outside,NA,4,Rainbow parrotfish,30,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1067.08334,0.066666667,Blacktip Blvd.
1999,NA,NA,Blacktip Tunnels,Outside,NA,5,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Blacktip Blvd.
1999,NA,NA,Blacktip Tunnels,Outside,NA,6,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Blacktip Blvd.
1999,NA,NA,Blacktip Tunnels,Outside,NA,6,Rainbow parrotfish,20,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,314.89347,0.066666667,Blacktip Blvd.
1999,NA,NA,Blacktip Tunnels,Outside,NA,7,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Blacktip Blvd.
1999,NA,NA,Blacktip Tunnels,Outside,NA,7,Rainbow parrotfish,20,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,472.3402,0.1,Blacktip Blvd.
1999,NA,NA,Blacktip Tunnels,Outside,NA,7,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,Blacktip Blvd.
1999,NA,NA,Blacktip Tunnels,Outside,NA,8,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Blacktip Blvd.
1999,NA,NA,Blacktip Tunnels,Outside,NA,9,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Blacktip Blvd.
1999,NA,NA,Blacktip Tunnels,Outside,NA,9,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,Blacktip Blvd.
1999,NA,NA,Blacktip Tunnels,Outside,NA,10,Rainbow parrotfish,20,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,314.89347,0.066666667,Blacktip Blvd.
1999,NA,NA,Blacktip Tunnels,Outside,NA,10,Rainbow parrotfish,30,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1600.62501,0.1,Blacktip Blvd.
1999,NA,NA,Coral City,Outside,NA,3,Rainbow parrotfish,20,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,314.89347,0.066666667,Coral City
1999,NA,NA,Coral City,Outside,NA,5,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Coral City
1999,NA,NA,Coral City,Outside,NA,6,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Coral City
1999,NA,NA,Coral City,Outside,NA,9,Rainbow parrotfish,20,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,472.3402,0.1,Coral City
1999,NA,NA,Coral City,Outside,NA,10,Rainbow parrotfish,20,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,472.3402,0.1,Coral City
1999,NA,NA,Coral City,Outside,NA,11,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Coral City
1999,NA,NA,Coral City,Outside,NA,11,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,Coral City
1999,NA,NA,Grundy's Gardens,Inside ,NA,4,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Grundy's Gardens
1999,NA,NA,Jigsaw,Outside,NA,2,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Jigsaw Puzzle
1999,NA,NA,Jigsaw,Outside,NA,2,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Jigsaw Puzzle
1999,NA,NA,Jigsaw,Outside,NA,3,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Jigsaw Puzzle
1999,NA,NA,Jigsaw,Outside,NA,3,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,Jigsaw Puzzle
1999,NA,NA,Jigsaw,Outside,NA,6,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Jigsaw Puzzle
1999,NA,NA,Jigsaw,Outside,NA,7,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Jigsaw Puzzle
1999,NA,NA,Jigsaw,Outside,NA,9,Rainbow parrotfish,30,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1067.08334,0.066666667,Jigsaw Puzzle
1999,NA,NA,Jigsaw,Outside,NA,11,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Jigsaw Puzzle
1999,NA,NA,Jigsaw,Outside,NA,11,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Jigsaw Puzzle
1999,NA,NA,Joy's Joy,Outside,NA,1,Rainbow parrotfish,10,44,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,859.97543,1.466666667,Joy's Joy
1999,NA,NA,Joy's Joy,Outside,NA,2,Rainbow parrotfish,20,4,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,629.78693,0.133333333,Joy's Joy
1999,NA,NA,Joy's Joy,Outside,NA,3,Rainbow parrotfish,10,6,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,117.26938,0.2,Joy's Joy
1999,NA,NA,Joy's Joy,Outside,NA,3,Rainbow parrotfish,20,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,314.89347,0.066666667,Joy's Joy
1999,NA,NA,Joy's Joy,Outside,NA,3,Rainbow parrotfish,30,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1067.08334,0.066666667,Joy's Joy
1999,NA,NA,Joy's Joy,Outside,NA,4,Rainbow parrotfish,10,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,39.08979,0.066666667,Joy's Joy
1999,NA,NA,Joy's Joy,Outside,NA,4,Rainbow parrotfish,20,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,472.3402,0.1,Joy's Joy
1999,NA,NA,Joy's Joy,Outside,NA,5,Rainbow parrotfish,20,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,314.89347,0.066666667,Joy's Joy
1999,NA,NA,Joy's Joy,Outside,NA,6,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Joy's Joy
1999,NA,NA,Joy's Joy,Outside,NA,7,Rainbow parrotfish,20,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,314.89347,0.066666667,Joy's Joy
1999,NA,NA,Joy's Joy,Outside,NA,8,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,Joy's Joy
1999,NA,NA,Joy's Joy,Outside,NA,12,Rainbow parrotfish,20,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,314.89347,0.066666667,Joy's Joy
1999,NA,NA,Joy's Joy,Outside,NA,14,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Joy's Joy
1999,NA,NA,Joy's Joy,Outside,NA,14,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Joy's Joy
1999,NA,NA,Lucas Ledge,Outside,NA,1,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Luca's Ledges
1999,NA,NA,Lucas Ledge,Outside,NA,3,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Luca's Ledges
1999,NA,NA,Lucas Ledge,Outside,NA,4,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,Luca's Ledges
1999,NA,NA,Lucas Ledge,Outside,NA,6,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,Luca's Ledges
1999,NA,NA,Lucas Ledge,Outside,NA,8,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Luca's Ledges
1999,NA,NA,Lucas Ledge,Outside,NA,9,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Luca's Ledges
1999,NA,NA,Lucas Ledge,Outside,NA,10,Rainbow parrotfish,20,5,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,787.23367,0.166666667,Luca's Ledges
1999,NA,NA,Meadows,Inside ,NA,1,Rainbow parrotfish,10,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,39.08979,0.066666667,The Meadows
1999,NA,NA,Meadows,Inside ,NA,1,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,The Meadows
1999,NA,NA,Meadows,Inside ,NA,1,Rainbow parrotfish,30,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1067.08334,0.066666667,The Meadows
1999,NA,NA,Meadows,Inside ,NA,2,Rainbow parrotfish,10,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,39.08979,0.066666667,The Meadows
1999,NA,NA,Meadows,Inside ,NA,2,Rainbow parrotfish,20,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,472.3402,0.1,The Meadows
1999,NA,NA,Meadows,Inside ,NA,2,Rainbow parrotfish,30,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1067.08334,0.066666667,The Meadows
1999,NA,NA,Meadows,Inside ,NA,3,Rainbow parrotfish,10,6,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,117.26938,0.2,The Meadows
1999,NA,NA,Meadows,Inside ,NA,3,Rainbow parrotfish,20,5,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,787.23367,0.166666667,The Meadows
1999,NA,NA,Meadows,Inside ,NA,3,Rainbow parrotfish,30,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1067.08334,0.066666667,The Meadows
1999,NA,NA,Meadows,Inside ,NA,4,Rainbow parrotfish,10,5,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,97.72448,0.166666667,The Meadows
1999,NA,NA,Meadows,Inside ,NA,4,Rainbow parrotfish,20,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,472.3402,0.1,The Meadows
1999,NA,NA,Meadows,Inside ,NA,5,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,The Meadows
1999,NA,NA,Meadows,Inside ,NA,5,Rainbow parrotfish,20,5,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,787.23367,0.166666667,The Meadows
1999,NA,NA,Meadows,Inside ,NA,5,Rainbow parrotfish,30,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1067.08334,0.066666667,The Meadows
1999,NA,NA,Meadows,Inside ,NA,6,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,The Meadows
1999,NA,NA,Meadows,Inside ,NA,6,Rainbow parrotfish,30,4,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,2134.16668,0.133333333,The Meadows
1999,NA,NA,Meadows,Inside ,NA,7,Rainbow parrotfish,10,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,39.08979,0.066666667,The Meadows
1999,NA,NA,Meadows,Inside ,NA,7,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,The Meadows
1999,NA,NA,Meadows,Inside ,NA,7,Rainbow parrotfish,30,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1067.08334,0.066666667,The Meadows
1999,NA,NA,Meadows,Inside ,NA,8,Rainbow parrotfish,20,5,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,787.23367,0.166666667,The Meadows
1999,NA,NA,Meadows,Inside ,NA,8,Rainbow parrotfish,30,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1600.62501,0.1,The Meadows
1999,NA,NA,Meadows,Inside ,NA,13,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,The Meadows
1999,NA,NA,Meadows,Inside ,NA,13,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,The Meadows
1999,NA,NA,Meadows,Inside ,NA,13,Rainbow parrotfish,40,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1268.3349,0.033333333,The Meadows
1999,NA,NA,Meadows,Inside ,NA,14,Rainbow parrotfish,10,5,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,97.72448,0.166666667,The Meadows
1999,NA,NA,Meadows,Inside ,NA,14,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,The Meadows
1999,NA,NA,Meadows,Inside ,NA,14,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,The Meadows
1999,NA,NA,Mixing Bowl,Inside ,NA,1,Rainbow parrotfish,40,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1268.3349,0.033333333,Sailfin Miniwall
1999,NA,NA,Mixing Bowl,Inside ,NA,2,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Sailfin Miniwall
1999,NA,NA,Mixing Bowl,Inside ,NA,3,Rainbow parrotfish,20,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,314.89347,0.066666667,Sailfin Miniwall
1999,NA,NA,Mixing Bowl,Inside ,NA,3,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,Sailfin Miniwall
1999,NA,NA,Mixing Bowl,Inside ,NA,4,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,Sailfin Miniwall
1999,NA,NA,Mixing Bowl,Inside ,NA,5,Rainbow parrotfish,30,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1600.62501,0.1,Sailfin Miniwall
1999,NA,NA,Mixing Bowl,Inside ,NA,9,Rainbow parrotfish,20,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,472.3402,0.1,Sailfin Miniwall
1999,NA,NA,Mixing Bowl,Inside ,NA,10,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Sailfin Miniwall
1999,NA,NA,Mixing Bowl,Inside ,NA,11,Rainbow parrotfish,10,4,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,78.17958,0.133333333,Sailfin Miniwall
1999,NA,NA,Mixing Bowl,Inside ,NA,11,Rainbow parrotfish,20,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,314.89347,0.066666667,Sailfin Miniwall
1999,NA,NA,Nancy's,Inside ,NA,1,Rainbow parrotfish,10,4,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,78.17958,0.133333333,Paul's Anchor
1999,NA,NA,Nancy's,Inside ,NA,2,Rainbow parrotfish,10,28,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,547.25709,0.933333333,Paul's Anchor
1999,NA,NA,Nancy's,Inside ,NA,3,Rainbow parrotfish,10,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,39.08979,0.066666667,Paul's Anchor
1999,NA,NA,Nancy's,Inside ,NA,3,Rainbow parrotfish,20,4,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,629.78693,0.133333333,Paul's Anchor
1999,NA,NA,Nancy's,Inside ,NA,5,Rainbow parrotfish,20,5,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,787.23367,0.166666667,Paul's Anchor
1999,NA,NA,Nancy's,Inside ,NA,7,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Paul's Anchor
1999,NA,NA,Nancy's,Inside ,NA,7,Rainbow parrotfish,20,7,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1102.12713,0.233333333,Paul's Anchor
1999,NA,NA,Nancy's,Inside ,NA,7,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,Paul's Anchor
1999,NA,NA,Nancy's,Inside ,NA,11,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,Paul's Anchor
1999,NA,NA,Nancy's,Inside ,NA,12,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Paul's Anchor
1999,NA,NA,Nancy's,Inside ,NA,13,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Paul's Anchor
1999,NA,NA,Nancy's,Inside ,NA,13,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Paul's Anchor
1999,NA,NA,Nancy's,Inside ,NA,14,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Paul's Anchor
1999,NA,NA,Nancy's,Inside ,NA,14,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Paul's Anchor
1999,NA,NA,Pauls Anchors,Inside ,NA,1,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,Paul's Anchor
1999,NA,NA,Pauls Anchors,Inside ,NA,2,Rainbow parrotfish,10,7,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,136.81427,0.233333333,Paul's Anchor
1999,NA,NA,Pauls Anchors,Inside ,NA,2,Rainbow parrotfish,20,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,472.3402,0.1,Paul's Anchor
1999,NA,NA,Pauls Anchors,Inside ,NA,4,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Paul's Anchor
1999,NA,NA,Pauls Anchors,Inside ,NA,4,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Paul's Anchor
1999,NA,NA,Pauls Anchors,Inside ,NA,5,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,Paul's Anchor
1999,NA,NA,Pauls Anchors,Inside ,NA,6,Rainbow parrotfish,10,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,39.08979,0.066666667,Paul's Anchor
1999,NA,NA,Pauls Anchors,Inside ,NA,6,Rainbow parrotfish,20,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,314.89347,0.066666667,Paul's Anchor
1999,NA,NA,Pauls Anchors,Inside ,NA,7,Rainbow parrotfish,20,8,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1259.57387,0.266666667,Paul's Anchor
1999,NA,NA,Pauls Anchors,Inside ,NA,7,Rainbow parrotfish,30,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1067.08334,0.066666667,Paul's Anchor
1999,NA,NA,Pauls Anchors,Inside ,NA,8,Rainbow parrotfish,10,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,39.08979,0.066666667,Paul's Anchor
1999,NA,NA,Pauls Anchors,Inside ,NA,8,Rainbow parrotfish,20,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,314.89347,0.066666667,Paul's Anchor
1999,NA,NA,Pauls Anchors,Inside ,NA,8,Rainbow parrotfish,30,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1067.08334,0.066666667,Paul's Anchor
1999,NA,NA,Pauls Anchors,Inside ,NA,9,Rainbow parrotfish,10,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,39.08979,0.066666667,Paul's Anchor
1999,NA,NA,Pauls Anchors,Inside ,NA,9,Rainbow parrotfish,20,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,472.3402,0.1,Paul's Anchor
1999,NA,NA,Pauls Anchors,Inside ,NA,9,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,Paul's Anchor
1999,NA,NA,Sailfin,Outside,NA,1,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,2,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,3,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,3,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,3,Rainbow parrotfish,30,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,1067.08334,0.066666667,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,4,Rainbow parrotfish,10,7,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,136.81427,0.233333333,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,4,Rainbow parrotfish,20,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,472.3402,0.1,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,5,Rainbow parrotfish,10,9,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,175.90407,0.3,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,5,Rainbow parrotfish,20,13,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,2046.80753,0.433333333,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,6,Rainbow parrotfish,10,5,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,97.72448,0.166666667,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,6,Rainbow parrotfish,20,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,314.89347,0.066666667,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,6,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,7,Rainbow parrotfish,10,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,39.08979,0.066666667,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,7,Rainbow parrotfish,20,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,314.89347,0.066666667,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,7,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,8,Rainbow parrotfish,10,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,39.08979,0.066666667,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,9,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,9,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,10,Rainbow parrotfish,10,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,58.63469,0.1,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,10,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,10,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,11,Rainbow parrotfish,10,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,19.5449,0.033333333,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,11,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,12,Rainbow parrotfish,10,2,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,39.08979,0.066666667,Sailfin Reef
1999,NA,NA,Sailfin,Outside,NA,12,Rainbow parrotfish,20,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,157.44673,0.033333333,Sailfin Reef
1999,NA,NA,West Point,Outside,NA,1,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,West Point
1999,NA,NA,West Point,Outside,NA,2,Rainbow parrotfish,10,4,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,78.17958,0.133333333,West Point
1999,NA,NA,West Point,Outside,NA,2,Rainbow parrotfish,20,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,472.3402,0.1,West Point
1999,NA,NA,West Point,Outside,NA,3,Rainbow parrotfish,10,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,58.63469,0.1,West Point
1999,NA,NA,West Point,Outside,NA,3,Rainbow parrotfish,20,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,472.3402,0.1,West Point
1999,NA,NA,West Point,Outside,NA,3,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,West Point
1999,NA,NA,West Point,Outside,NA,4,Rainbow parrotfish,10,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,58.63469,0.1,West Point
1999,NA,NA,West Point,Outside,NA,4,Rainbow parrotfish,20,3,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,472.3402,0.1,West Point
1999,NA,NA,West Point,Outside,NA,4,Rainbow parrotfish,30,1,Scarus guacamaia,Parrotfish,Herbivore,0.0191,3.01,533.54167,0.033333333,West Point
