Year,Site,trasnect,quadrat,Cructose,Macro Total,Macro Fleshy,Macro Calc,Turf,Number of juvenile corals
2006,Snapshot,4,4,5,75,70,5,0,0
2006,Snapshot,4,5,30,41,40,1,0,0
2006,Snapshot,5,1,0,80,80,0,0,0
2006,Snapshot,5,2,0,35,30,5,0,0
2006,Snapshot,5,3,0,45,40,5,0,0
2006,Snapshot,5,4,0,6,5,1,0,0
2006,Snapshot,5,5,5,18,15,3,0,0
2006,Snapshot,6,1,0,35,35,0,0,0
2006,Snapshot,6,2,5,16,15,1,0,0
2006,Snapshot,6,3,5,45,40,5,0,0
2006,Snapshot,6,4,10,16,15,1,0,0
2006,Snapshot,6,5,5,42,40,2,0,0
2006,Snapshot,7,1,10,80,35,45,0,0
2006,Snapshot,7,2,5,65,60,5,0,0
2006,Snapshot,7,3,10,35,30,5,0,0
2006,Snapshot,7,4,15,52,50,2,0,0
2006,Snapshot,7,5,5,85,75,10,0,0
2006,West Point,1,1,10,25,20,5,0,0
2006,West Point,1,2,5,70,55,15,0,0
2006,West Point,1,3,0,55,50,5,0,0
2006,West Point,1,4,10,40,30,10,0,0
2006,West Point,1,5,10,50,30,20,0,0
2006,West Point,2,1,0,60,60,0,0,0
2006,West Point,2,2,0,39,35,4,0,0
2006,West Point,2,3,0,55,50,5,0,0
2006,West Point,2,4,0,60,20,40,0,0
2006,West Point,2,5,0,57,55,2,0,0
2006,West Point,3,1,20,50,30,20,0,0
2006,West Point,3,2,5,75,70,5,0,0
2006,West Point,3,3,10,85,80,5,0,0
2006,West Point,3,4,5,71,70,1,0,0
2006,West Point,3,5,0,63,60,3,0,0
2006,West Point,4,1,5,81,80,1,0,0
2006,West Point,4,2,5,95,90,5,0,0
2006,West Point,4,3,0,60,60,0,0,2
2006,West Point,4,4,0,35,30,5,0,1
2006,West Point,4,5,20,40,40,0,0,1
2006,West Point,5,1,0,5,5,0,0,0
2006,West Point,5,2,0,11,10,1,0,0
2006,West Point,5,3,0,21,20,1,0,0
2006,West Point,5,4,5,60,60,0,0,0
2006,West Point,5,5,0,5,5,0,0,0
2006,West Point,6,1,5,50,50,0,0,0
2006,West Point,6,2,0,10,10,0,0,0
2006,West Point,6,3,5,6,5,1,0,0
2006,West Point,6,4,25,15,15,0,0,0
2006,West Point,6,5,0,15,15,0,0,0
2006,West Point,7,1,0,15,10,5,0,0
2006,West Point,7,2,0,30,30,0,0,0
2006,West Point,7,3,5,40,40,0,0,0
2006,West Point,7,4,0,52,50,2,0,0
2006,West Point,7,5,0,82,80,2,0,0
2007,Coral City,1,1,2,18,15,3,0,0
2007,Coral City,1,2,0,42,40,2,0,0
2007,Coral City,1,3,5,52,50,2,0,0
2007,Coral City,1,4,5,80,60,20,0,0
2007,Coral City,1,5,5,7,2,5,0,0
2007,Coral City,2,1,8,67,60,7,0,0
2007,Coral City,2,2,5,75,65,10,0,0
2007,Coral City,2,3,0,20,10,10,0,0
2007,Coral City,2,4,3,60,50,10,0,0
2007,Coral City,2,5,1,15,10,5,0,0
2007,Coral City,3,1,75,15,10,5,0,1
2007,Coral City,3,2,25,75,50,25,0,0
2007,Coral City,3,3,5,30,25,5,0,0
2007,Coral City,3,4,5,85,75,10,0,0
2007,Coral City,3,5,1,12,10,2,0,0
2007,Coral City,4,1,5,92,90,2,0,0
2007,Coral City,4,2,5,75,75,0,0,0
2007,Coral City,4,3,6,60,50,10,0,0
2007,Coral City,4,4,10,52,50,2,0,1
2007,Coral City,4,5,25,11,10,1,0,0
2007,Coral City,5,1,0,95,80,15,0,0
2007,Coral City,5,2,0,90,65,25,0,0
2007,Coral City,5,3,0,60,50,10,0,0
2007,Coral City,5,4,5,90,90,0,0,0
2007,Coral City,5,5,0,70,50,20,0,0
2007,Coral City,6,1,0,77,75,2,0,0
2007,Coral City,6,2,0,100,95,5,0,0
2007,Coral City,6,3,0,15,5,10,0,0
2007,Coral City,6,4,5,23,20,3,0,0
2007,Coral City,6,5,0,55,50,5,0,0
2007,Coral City,7,1,0,35,25,10,0,1
2007,Coral City,7,2,15,50,25,25,0,0
2007,Coral City,7,3,10,65,40,25,0,0
2007,Coral City,7,4,25,65,50,15,0,0
2007,Coral City,7,5,0,15,10,5,0,0
2007,Coral City,8,1,50,10,5,5,0,0
2007,Coral City,8,2,10,60,30,30,0,0
2007,Coral City,8,3,10,20,10,10,0,0
2007,Coral City,8,4,5,50,25,25,0,1
2007,Coral City,8,5,30,35,10,25,0,0
2007,Grundys  Gardens ,1,1,0,70,50,20,0,1
2007,Grundys  Gardens ,1,2,2,75,60,15,0,0
2007,Grundys  Gardens ,1,3,5,90,70,20,0,0
2007,Grundys  Gardens ,1,4,15,11,10,1,0,0
2007,Grundys  Gardens ,1,5,0,16,15,1,0,0
2007,Grundys  Gardens ,2,1,25,10,5,5,0,0
2007,Grundys  Gardens ,2,2,2,45,40,5,0,0
2007,Grundys  Gardens ,2,3,20,15,15,0,0,0
2007,Grundys  Gardens ,2,4,5,35,30,5,0,1
2007,Grundys  Gardens ,2,5,5,35,15,20,0,0
2007,Grundys  Gardens ,3,1,0,15,10,5,0,0
2007,Grundys  Gardens ,3,2,0,30,20,10,0,0
2007,Grundys  Gardens ,3,3,0,32,30,2,0,0
2007,Grundys  Gardens ,3,4,0,35,30,5,0,0
2007,Grundys  Gardens ,3,5,0,25,20,5,0,0
2007,Grundys  Gardens ,4,1,0,40,30,10,0,0
2007,Grundys  Gardens ,4,2,0,90,75,15,0,0
2007,Grundys  Gardens ,4,3,0,35,20,15,0,0
2007,Grundys  Gardens ,4,4,0,45,30,15,0,0
2007,Grundys  Gardens ,4,5,0,35,15,20,0,0
2007,Grundys  Gardens ,5,1,0,95,90,5,0,0
2007,Grundys  Gardens ,5,2,0,25,20,5,0,0
2007,Grundys  Gardens ,5,3,0,85,80,5,0,0
2007,Grundys  Gardens ,5,4,0,15,5,10,0,0
2007,Grundys  Gardens ,5,5,0,75,60,15,0,0
2007,Grundys  Gardens ,6,1,0,50,30,20,0,0
2007,Grundys  Gardens ,6,2,0,75,40,35,0,0
2007,Grundys  Gardens ,6,3,0,50,45,5,0,1
2007,Grundys  Gardens ,6,4,0,85,80,5,0,0
2007,Grundys  Gardens ,6,5,0,60,10,50,0,0
2007,Grundys  Gardens ,7,1,0,85,80,5,0,0
2007,Grundys  Gardens ,7,2,2,95,90,5,0,0
2007,Grundys  Gardens ,7,3,5,47,45,2,0,0
2007,Grundys  Gardens ,7,4,5,77,75,2,0,0
2007,Grundys  Gardens ,7,5,0,35,35,0,0,0
2007,Grundys  Gardens ,8,1,2,97,95,2,0,0
2007,Grundys  Gardens ,8,2,0,65,65,0,0,0
2007,Grundys  Gardens ,8,3,0,47,45,2,0,0
2007,Grundys  Gardens ,8,4,40,65,65,0,0,0
2007,Grundys  Gardens ,8,5,20,25,25,0,0,0
2007,Grundys  Gardens ,9,1,0,40,30,10,0,0
2007,Grundys  Gardens ,9,2,0,110,100,10,0,0
2007,Grundys  Gardens ,9,3,5,20,10,10,0,0
2007,Grundys  Gardens ,9,4,10,20,10,10,0,0
2007,Grundys  Gardens ,9,5,0,95,90,5,0,0
2007,Grundys  Gardens ,10,1,10,100,90,10,0,0
2007,Grundys  Gardens ,10,2,20,5,5,0,0,0
2007,Grundys  Gardens ,10,3,10,10,0,10,0,0
2007,Grundys  Gardens ,10,4,0,95,90,5,0,0
2007,Grundys  Gardens ,10,5,0,20,0,20,0,0
2007,Grundys  Gardens ,11,1,2,15,15,0,0,0
2007,Grundys  Gardens ,11,2,2,12,10,2,0,1
2007,Grundys  Gardens ,11,3,1,5,5,0,0,0
2007,Grundys  Gardens ,11,4,2,5,0,5,0,0
2007,Grundys  Gardens ,11,5,2,5,5,0,0,0
2007,Grundys  Gardens ,12,1,2,11,10,1,0,0
2007,Grundys  Gardens ,12,2,2,5,5,0,0,0
2007,Grundys  Gardens ,12,3,2,0,0,0,0,0
2007,Grundys  Gardens ,12,4,2,10,5,5,0,0
2007,Grundys  Gardens ,12,5,3,0,0,0,0,0
2007,Jigsaw,1,1,0,50,40,10,0,0
2007,Jigsaw,1,2,0,60,60,0,0,0
2007,Jigsaw,1,3,0,40,40,0,0,1
2007,Jigsaw,1,4,0,82,80,2,0,0
2007,Jigsaw,1,5,0,36,35,1,0,2
2007,Jigsaw,2,1,0,37,35,2,0,0
2007,Jigsaw,2,2,0,7,5,2,0,0
2007,Jigsaw,2,3,0,40,35,5,0,0
2007,Jigsaw,2,4,0,37,35,2,0,0
2007,Jigsaw,2,5,5,45,20,25,0,0
2007,Jigsaw,3,1,25,12,10,2,0,0
2007,Jigsaw,3,2,2,50,25,25,0,1
2007,Jigsaw,3,3,0,17,15,2,0,1
2007,Jigsaw,3,4,10,35,25,10,0,0
2007,Jigsaw,3,5,0,50,25,25,0,0
2007,Jigsaw,4,1,30,40,20,20,0,0
2007,Jigsaw,4,2,25,35,25,10,0,1
2007,Jigsaw,4,3,0,91,90,1,0,0
2007,Jigsaw,4,4,0,27,25,2,0,0
2007,Jigsaw,4,5,0,80,60,20,0,0
2007,Jigsaw,5,1,5,95,90,5,0,0
2007,Jigsaw,5,2,0,90,90,0,0,0
2007,Jigsaw,5,3,0,40,30,10,0,0
2007,Jigsaw,5,4,0,85,75,10,0,0
2007,Jigsaw,5,5,0,95,90,5,0,0
2007,Jigsaw,6,1,40,25,20,5,0,0
2007,Jigsaw,6,2,5,95,80,15,0,1
2007,Jigsaw,6,3,0,30,25,5,0,0
2007,Jigsaw,6,4,0,15,10,5,0,0
2007,Jigsaw,6,5,10,35,25,10,0,0
2007,Jigsaw,7,1,0,12,10,2,0,2
2007,Jigsaw,7,2,0,30,25,5,0,0
2007,Jigsaw,7,3,25,25,10,15,0,0
2007,Jigsaw,7,4,80,20,15,5,0,0
2007,Jigsaw,7,5,0,55,45,10,0,0
2007,Jigsaw,8,1,0,27,25,2,0,0
2007,Jigsaw,8,2,0,15,10,5,0,0
2007,Jigsaw,8,3,0,25,15,10,0,0
2007,Jigsaw,8,4,0,55,45,10,0,0
2007,Jigsaw,8,5,0,47,45,2,0,0
2007,Jigsaw,9,1,0,30,10,20,0,0
2007,Jigsaw,9,2,0,12,10,2,0,0
2007,Jigsaw,9,3,0,50,50,0,0,0
2007,Jigsaw,9,4,0,41,40,1,0,0
2007,Jigsaw,9,5,0,30,30,0,0,0
2007,Pauls Anchor,1,1,15,25,5,20,0,0
2007,Pauls Anchor,1,2,5,22,20,2,0,0
2007,Pauls Anchor,1,3,2,50,50,0,0,0
2007,Pauls Anchor,1,4,5,27,20,7,0,0
2007,Pauls Anchor,1,5,50,15,10,5,0,1
2007,Pauls Anchor,2,1,0,15,10,5,0,0
2007,Pauls Anchor,2,2,0,40,30,10,0,0
2007,Pauls Anchor,2,3,0,62,60,2,0,0
2007,Pauls Anchor,2,4,0,62,50,12,0,0
2007,Pauls Anchor,2,5,0,20,15,5,0,0
2007,Pauls Anchor,3,1,80,20,20,0,0,0
2007,Pauls Anchor,3,2,50,50,20,30,0,0
2007,Pauls Anchor,3,3,70,20,20,0,0,0
2007,Pauls Anchor,3,4,50,40,40,0,0,0
2007,Pauls Anchor,3,5,0,0,0,0,0,0
2007,Pauls Anchor,4,1,50,20,10,10,0,0
2007,Pauls Anchor,4,2,30,50,30,20,0,0
2007,Pauls Anchor,4,3,40,50,30,20,0,0
2007,Pauls Anchor,4,4,50,40,30,10,0,0
2007,Pauls Anchor,4,5,10,25,20,5,0,0
2007,Pauls Anchor,5,1,5,10,10,0,0,0
2007,Pauls Anchor,5,2,50,5,5,0,0,0
2007,Pauls Anchor,5,3,35,35,30,5,0,1
2007,Pauls Anchor,5,4,10,30,15,15,0,0
2007,Pauls Anchor,5,5,1,80,75,5,0,0
2007,Pauls Anchor,6,1,5,65,60,5,0,0
2007,Pauls Anchor,6,2,0,12,10,2,0,0
2007,Pauls Anchor,6,3,0,6,5,1,0,0
2007,Pauls Anchor,6,4,0,55,5,50,0,0
2007,Pauls Anchor,6,5,5,15,5,10,0,0
2007,Pauls Anchor,7,1,10,11,1,10,0,0
2007,Pauls Anchor,7,2,0,11,1,10,0,0
2007,Pauls Anchor,7,3,5,15,10,5,0,0
2007,Pauls Anchor,7,4,20,0,0,0,0,0
2007,Pauls Anchor,7,5,20,30,15,15,0,0
2007,Pauls Anchor,8,1,40,10,10,0,0,0
2007,Pauls Anchor,8,2,70,20,20,0,0,0
2007,Pauls Anchor,8,3,0,10,10,0,0,1
2007,Pauls Anchor,8,4,0,25,10,15,0,0
2007,Pauls Anchor,8,5,30,25,20,5,0,0
2007,Pauls Anchor,9,1,10,70,70,0,0,1
2007,Pauls Anchor,9,2,20,25,20,5,0,0
2007,Pauls Anchor,9,3,10,30,25,5,0,0
2007,Pauls Anchor,9,4,10,20,5,15,0,0
2007,Pauls Anchor,9,5,5,45,25,20,0,0
2007,Pauls Anchor,10,1,0,35,30,5,0,1
2007,Pauls Anchor,10,2,0,85,85,0,0,0
2007,Pauls Anchor,10,3,30,20,15,5,0,0
2007,Pauls Anchor,10,4,5,25,25,0,0,0
2007,Pauls Anchor,10,5,10,20,20,0,0,0
2007,Sailfin,1,1,0,16,15,1,0,0
2007,Sailfin,1,2,5,10,5,5,0,0
2007,Sailfin,1,3,5,42,40,2,0,0
2007,Sailfin,1,4,2,80,40,40,0,0
2007,Sailfin,1,5,0,45,25,20,0,0
2007,Sailfin,2,1,2,25,20,5,0,0
2007,Sailfin,2,2,1,35,25,10,0,0
2007,Sailfin,2,3,5,15,10,5,0,0
2007,Sailfin,2,4,2,40,20,20,0,0
2007,Sailfin,2,5,1,25,20,5,0,0
2007,Sailfin,3,1,20,20,15,5,0,0
2007,Sailfin,3,2,10,40,15,25,0,0
2007,Sailfin,3,3,10,7,5,2,0,0
2007,Sailfin,3,4,45,25,10,15,0,0
2007,Sailfin,3,5,40,35,25,10,0,0
2007,Sailfin,4,1,20,6,5,1,0,0
2007,Sailfin,4,2,40,20,15,5,0,0
2007,Sailfin,4,3,70,25,20,5,0,0
2007,Sailfin,4,4,70,16,15,1,0,0
2007,Sailfin,4,5,10,21,20,1,0,0
2007,Sailfin,5,1,10,55,50,5,0,0
2007,Sailfin,5,2,0,32,25,7,0,0
2007,Sailfin,5,3,0,15,10,5,0,0
2007,Sailfin,5,4,10,25,25,0,0,0
2007,Sailfin,5,5,0,52,50,2,0,0
2007,Sailfin,6,1,0,85,75,10,0,1
2007,Sailfin,6,2,2,25,20,5,0,0
2007,Sailfin,6,3,3,77,75,2,0,0
2007,Sailfin,6,4,5,60,50,10,0,0
2007,Sailfin,6,5,15,25,20,5,0,0
2007,Sailfin,7,1,25,35,25,10,0,1
2007,Sailfin,7,2,10,20,10,10,0,0
2007,Sailfin,7,3,5,25,25,0,0,0
2007,Sailfin,7,4,0,90,75,15,0,0
2007,Sailfin,7,5,10,60,50,10,0,0
2007,Sailfin,8,1,0,0,0,0,0,0
2007,Sailfin,8,2,10,25,10,15,0,0
2007,Sailfin,8,3,10,65,25,40,0,0
2007,Sailfin,8,4,25,50,25,25,0,0
2007,Sailfin,8,5,0,50,25,25,0,0
2007,Sailfin,9,1,0,75,70,5,0,0
2007,Sailfin,9,2,3,22,20,2,0,0
2007,Sailfin,9,3,0,15,15,0,0,0
2007,Sailfin,9,4,2,51,50,1,0,0
2007,Sailfin,9,5,0,80,70,10,0,0
2007,Sailfin,10,1,2,38,35,3,0,0
2007,Sailfin,10,2,2,88,85,3,0,0
2007,Sailfin,10,3,0,43,40,3,0,0
2007,Sailfin,10,4,3,30,15,15,0,0
2007,Sailfin,10,5,2,40,35,5,0,0
2007,Snapshot,1,1,1,16,15,1,0,0
2007,Snapshot,1,2,5,18,15,3,0,0
2007,Snapshot,1,3,0,17,15,2,0,0
2007,Snapshot,1,4,0,65,60,5,0,0
2007,Snapshot,1,5,0,21,20,1,0,0
2007,Snapshot,2,1,5,20,15,5,0,1
2007,Snapshot,2,2,5,48,40,8,0,0
2007,Snapshot,2,3,2,11,10,1,0,0
2007,Snapshot,2,4,10,52,50,2,0,1
2007,Snapshot,2,5,30,21,20,1,0,0
2007,Snapshot,3,1,30,50,30,20,0,0
2007,Snapshot,3,2,10,40,30,10,0,0
2007,Snapshot,3,3,20,80,60,20,0,0
2007,Snapshot,3,4,50,30,20,10,0,1
2007,Snapshot,3,5,5,90,50,40,0,1
2007,Snapshot,4,1,10,50,30,20,0,1
2007,Snapshot,4,2,80,17,15,2,0,0
2007,Snapshot,4,3,20,30,25,5,0,1
2007,Snapshot,4,4,30,17,15,2,0,0
2007,Snapshot,4,5,40,25,15,10,0,0
2007,Snapshot,5,1,5,30,10,20,0,0
2007,Snapshot,5,2,30,15,10,5,0,2
2007,Snapshot,5,3,40,25,10,15,0,0
2007,Snapshot,5,4,10,10,5,5,0,0
2007,Snapshot,5,5,0,12,10,2,0,0
2007,Snapshot,6,1,0,30,25,5,0,0
2007,Snapshot,6,2,5,55,50,5,0,0
2007,Snapshot,6,3,0,52,50,2,0,0
2007,Snapshot,6,4,0,45,30,15,0,0
2007,Snapshot,6,5,2,75,50,25,0,0
2007,Snapshot,7,1,10,17,15,2,0,0
2007,Snapshot,7,2,0,23,13,10,0,0
2007,Snapshot,7,3,2,85,55,30,0,1
2007,Snapshot,7,4,0,40,25,15,0,0
2007,Snapshot,7,5,0,55,40,15,0,2
2007,West Point,1,1,1,23,20,3,0,1
2007,West Point,1,2,5,45,40,5,0,0
2007,West Point,1,3,5,18,15,3,0,2
2007,West Point,1,4,0,50,50,0,0,0
2007,West Point,1,5,2,22,20,2,0,1
2007,West Point,2,1,0,15,15,0,0,0
2007,West Point,2,2,1,25,25,0,0,0
2007,West Point,2,3,0,31,30,1,0,1
2007,West Point,2,4,5,62,60,2,0,0
2007,West Point,2,5,0,10,10,0,0,2
2007,West Point,3,1,5,45,45,0,0,0
2007,West Point,3,2,10,60,60,0,0,0
2007,West Point,3,3,0,30,25,5,0,0
2007,West Point,3,4,0,22,20,2,0,0
2007,West Point,3,5,0,20,20,0,0,0
2007,West Point,4,1,0,47,45,2,0,0
2007,West Point,4,2,0,80,75,5,0,0
2007,West Point,4,3,5,10,10,0,0,0
2007,West Point,4,4,0,20,20,0,0,0
2007,West Point,4,5,5,37,35,2,0,0
2007,West Point,5,1,1,20,15,5,0,0
2007,West Point,5,2,0,55,50,5,0,0
2007,West Point,5,3,2,35,10,25,0,0
2007,West Point,5,4,0,26,25,1,0,0
2007,West Point,5,5,2,85,60,25,0,0
2007,West Point,6,1,15,15,0,15,0,0
2007,West Point,6,2,0,30,0,30,0,1
2007,West Point,6,3,10,20,0,20,0,0
2007,West Point,6,4,5,70,0,70,0,0
2007,West Point,6,5,25,25,0,25,0,0
2007,West Point,7,1,20,30,5,25,0,0
2007,West Point,7,2,80,5,5,0,0,0
2007,West Point,7,3,0,25,0,25,0,0
2007,West Point,7,4,20,30,30,0,0,0
2007,West Point,7,5,0,2,0,2,0,0
2007,West Point,8,1,0,30,30,0,0,1
2007,West Point,8,2,1,30,25,5,0,0
2007,West Point,8,3,0,23,20,3,0,0
2007,West Point,8,4,0,10,10,0,0,1
2007,West Point,8,5,0,60,50,10,0,0
2007,West Point,9,1,0,12,10,2,0,0
2007,West Point,9,2,3,33,30,3,0,0
2007,West Point,9,3,0,20,15,5,0,0
2007,West Point,9,4,0,19,15,4,0,0
2007,West Point,9,5,0,15,5,10,0,1
2007,West Point,10,1,0,25,10,15,0,0
2007,West Point,10,2,0,83,75,8,0,0
2007,West Point,10,3,0,85,75,10,0,0
2007,West Point,10,4,0,95,90,5,0,1
2007,West Point,10,5,10,53,50,3,0,0
2007,West Point,11,1,0,5,5,0,0,1
2007,West Point,11,2,0,100,90,10,0,0
2007,West Point,11,3,0,95,80,15,0,1
2007,West Point,11,4,0,30,15,15,0,0
2007,West Point,11,5,0,17,2,15,0,0
2007,West Point,12,1,15,25,25,0,0,0
2007,West Point,12,2,0,40,40,0,0,0
2007,West Point,12,3,0,30,30,0,0,0
2007,West Point,12,4,0,20,10,10,0,0
2007,West Point,12,5,0,90,90,0,0,0
2007,West Point,13,1,5,30,10,20,0,1
2007,West Point,13,2,0,40,25,15,0,0
2007,West Point,13,3,0,25,15,10,0,0
2007,West Point,13,4,5,40,20,20,0,0
2007,West Point,13,5,5,30,15,15,0,0
2009,Mixing Bowl,1,1,0,10,10,0,0,0
2009,Mixing Bowl,1,2,0,35,30,5,0,1
2009,Mixing Bowl,1,3,0,21,20,1,0,1
2009,Mixing Bowl,1,4,0,30,25,5,0,0
2009,Mixing Bowl,1,5,0,11,10,1,0,0
2009,Mixing Bowl,2,1,0,26,25,1,0,0
2009,Mixing Bowl,2,2,0,10,10,0,0,0
2009,Mixing Bowl,2,3,0,30,30,0,0,0
2009,Mixing Bowl,2,4,0,31,30,1,0,0
2009,Mixing Bowl,2,5,0,31,30,1,0,0
2009,Mixing Bowl,3,1,0,2,1,1,0,0
2009,Mixing Bowl,3,2,0,79,75,4,0,0
2009,Mixing Bowl,3,3,0,25,25,0,0,1
2009,Mixing Bowl,3,4,0,28,10,18,0,0
2009,Mixing Bowl,3,5,0,61,60,1,0,0
2009,Mixing Bowl,4,1,0,95,95,0,0,0
2009,Mixing Bowl,4,2,0,25,20,5,0,0
2009,Mixing Bowl,4,3,0,7,5,2,0,1
2009,Mixing Bowl,4,4,0,16,15,1,0,1
2009,Mixing Bowl,4,5,0,91,90,1,0,0
2009,Mixing Bowl,5,1,0,21,20,1,0,0
2009,Mixing Bowl,5,2,0,16,15,1,0,0
2009,Mixing Bowl,5,3,0,16,15,1,0,0
2009,Mixing Bowl,5,4,0,6,5,1,0,0
2009,Mixing Bowl,5,5,0,31,30,1,0,0
2009,Mixing Bowl,6,1,0,71,70,1,0,0
2009,Mixing Bowl,6,2,0,55,50,5,0,0
2009,Mixing Bowl,6,3,0,11,10,1,0,0
2009,Mixing Bowl,6,4,0,20,20,0,0,0
2009,Mixing Bowl,6,5,0,10,5,5,0,0
2009,Sailfin,1,1,0,30,25,5,0,0
2009,Sailfin,1,2,0,16,15,1,0,1
2009,Sailfin,1,3,0,41,40,1,0,0
2009,Sailfin,1,4,0,70,60,10,0,0
2009,Sailfin,1,5,0,61,60,1,0,0
2009,Sailfin,2,1,0,25,20,5,0,0
2009,Sailfin,2,2,0,11,10,1,0,0
2009,Sailfin,2,3,0,31,30,1,0,0
2009,Sailfin,2,4,0,41,40,1,0,0
2009,Sailfin,2,5,0,2,1,1,0,0
2009,Sailfin,3,1,0,11,10,1,0,0
2009,Sailfin,3,2,0,16,15,1,0,0
2009,Sailfin,3,3,0,26,25,1,0,0
2009,Sailfin,3,4,0,6,5,1,0,1
2009,Sailfin,3,5,0,5,1,4,0,0
2009,Sailfin,4,1,0,26,25,1,0,0
2009,Sailfin,4,2,0,29,28,1,0,0
2009,Sailfin,4,3,0,4,2,2,0,2
2009,Sailfin,4,4,0,4,2,2,0,1
2009,Sailfin,4,5,0,2,1,1,0,0
2009,Sailfin,5,1,0,3,2,1,0,0
2009,Sailfin,5,2,0,26,25,1,0,0
2009,Sailfin,5,3,0,20,20,0,0,0
2009,Sailfin,5,4,0,4,3,1,0,0
2009,Sailfin,5,5,0,14,12,2,0,0
2009,Sailfin,6,1,0,21,20,1,0,0
2009,Sailfin,6,2,0,41,40,1,0,0
2009,Sailfin,6,3,0,18,18,0,0,0
2009,Sailfin,6,4,0,21,20,1,0,0
2009,Sailfin,6,5,0,0,0,0,0,0
2009,Snapshot,1,1,0,11,10,1,0,0
2009,Snapshot,1,2,0,6,5,1,0,0
2009,Snapshot,1,3,0,61,60,1,0,0
2009,Snapshot,1,4,0,10,10,0,0,0
2009,Snapshot,1,5,0,6,5,1,0,0
2009,Snapshot,2,1,0,21,20,1,0,0
2009,Snapshot,2,2,0,6,5,1,0,0
2009,Snapshot,2,3,0,31,30,1,0,2
2009,Snapshot,2,4,0,2,1,1,0,0
2009,Snapshot,2,5,0,30,25,5,0,0
2009,Snapshot,3,1,0,25,20,5,0,0
2009,Snapshot,3,2,0,11,10,1,0,0
2009,Snapshot,3,3,0,31,30,1,0,0
2009,Snapshot,3,4,0,26,25,1,0,0
2009,Snapshot,3,5,0,21,20,1,0,0
2009,Snapshot,4,1,0,60,60,0,0,2
2009,Snapshot,4,2,0,86,85,1,0,0
2009,Snapshot,4,3,0,55,55,0,0,0
2009,Snapshot,4,4,0,21,20,1,0,0
2009,Snapshot,4,5,0,30,30,0,0,0
2009,Jigsaw,1,1,0,35,35,0,0,0
2009,Jigsaw,1,2,0,46,40,6,0,0
2009,Jigsaw,1,3,0,60,60,0,0,0
2009,Jigsaw,1,4,0,20,20,0,0,0
2009,Jigsaw,1,5,0,15,15,0,0,0
2009,Jigsaw,2,1,0,21,20,1,0,0
2009,Jigsaw,2,2,0,26,25,1,0,1
2009,Jigsaw,2,3,0,31,30,1,0,0
2009,Jigsaw,2,4,0,46,45,1,0,1
2009,Jigsaw,2,5,0,46,45,1,0,0
2009,Jigsaw,3,1,0,25,20,5,0,0
2009,Jigsaw,3,2,0,31,30,1,0,1
2009,Jigsaw,3,3,0,31,30,1,0,0
2009,Jigsaw,3,4,0,29,28,1,0,0
2009,Jigsaw,3,5,0,23,20,3,0,3
2009,Jigsaw,4,1,0,11,10,1,0,0
2009,Jigsaw,4,2,0,18,3,15,0,0
2009,Jigsaw,4,3,0,45,40,5,0,0
2009,Jigsaw,4,4,0,30,30,0,0,0
2009,Jigsaw,4,5,0,10,10,0,0,0
2009,Jigsaw,5,1,0,11,1,10,0,0
2009,Jigsaw,5,2,0,35,35,0,0,0
2009,Jigsaw,5,3,0,30,30,0,0,0
2009,Jigsaw,5,4,0,28,25,3,0,0
2009,Jigsaw,5,5,0,15,15,0,0,0
2009,Jigsaw,6,1,0,5,5,0,0,0
2009,Jigsaw,6,2,0,25,25,0,0,2
2009,Jigsaw,6,3,0,5,5,0,0,0
2009,Jigsaw,6,4,0,0,0,0,0,0
2009,Jigsaw,6,5,0,20,20,0,0,1
2009,Jigsaw,7,1,0,6,5,1,0,0
2009,Jigsaw,7,2,0,10,10,0,0,0
2009,Jigsaw,7,3,0,26,25,1,0,0
2009,Jigsaw,7,4,0,10,10,0,0,0
2009,Jigsaw,7,5,0,5,5,0,0,1
2009,Jigsaw,8,1,0,15,15,0,0,0
2009,Jigsaw,8,2,0,60,60,0,0,0
2009,Jigsaw,8,3,0,61,60,1,0,0
2009,Jigsaw,8,4,0,5,5,0,0,1
2009,Jigsaw,8,5,0,70,70,0,0,0
2009,Jigsaw,9,1,0,80,80,0,0,0
2009,Jigsaw,9,2,0,5,5,0,0,0
2009,Jigsaw,9,3,0,5,5,0,0,0
2009,Jigsaw,9,4,0,60,60,0,0,0
2009,Jigsaw,9,5,0,5,5,0,0,0
2009,Jigsaw,10,1,0,5,5,0,0,0
2009,Jigsaw,10,2,0,10,10,0,0,0
2009,Jigsaw,10,3,0,20,20,0,0,0
2009,Jigsaw,10,4,0,60,60,0,0,0
2009,Jigsaw,10,5,0,11,10,1,0,0
2009,Meadows,1,1,0,6,5,1,0,0
2009,Meadows,1,2,0,3,2,1,0,0
2009,Meadows,1,3,0,60,60,0,0,0
2009,Meadows,1,4,0,31,30,1,0,0
2009,Meadows,1,5,0,13,10,3,0,1
2009,Meadows,2,1,0,21,20,1,0,0
2009,Meadows,2,2,0,41,40,1,0,0
2009,Meadows,2,3,0,26,25,1,0,0
2009,Meadows,2,4,0,1,1,0,0,0
2009,Meadows,2,5,0,15,15,0,0,0
2009,Meadows,3,1,0,8,8,0,0,0
2009,Meadows,3,2,0,26,25,1,0,0
2009,Meadows,3,3,0,5,5,0,0,0
2009,Meadows,3,4,0,8,8,0,0,0
2009,Meadows,3,5,0,5,5,0,0,1
