"","X","Year","Month","Day","Site","Depth","Transect","Observer","Species_Code","Coral_genus","Coral_spp","length","width","height","coral_SA","Site_Name"
"4549",4549,"2004",NA,NA,"Grundy's  Gardens",9,1,"Roy","SSID","Siderastrea","siderea",40,NA,30,3769.91118430775,"Grundy's Gardens"
"4550",4550,"2004",NA,NA,"Grundy's  Gardens",9,1,"Roy","SBOU","Solenastrea","bournoni",25,NA,25,1963.49540849362,"Grundy's Gardens"
"4551",4551,"2004",NA,NA,"Grundy's  Gardens",9,1,"Roy","SSID","Siderastrea","siderea",55,NA,30,5183.62787842316,"Grundy's Gardens"
"4552",4552,"2004",NA,NA,"Grundy's  Gardens",9,1,"Roy","OFAV","Orbicella","faveolata",100,NA,80,25132.7412287183,"Grundy's Gardens"
"4553",4553,"2004",NA,NA,"Grundy's  Gardens",9,1,"Roy","OFAV","Orbicella","faveolata",120,NA,150,56548.6677646163,"Grundy's Gardens"
"4554",4554,"2004",NA,NA,"Grundy's  Gardens",9,1,"Roy","AGAR","Agaricia",NA,25,NA,20,1570.7963267949,"Grundy's Gardens"
"4555",4555,"2004",NA,NA,"Grundy's  Gardens",9,1,"Roy","AGAR","Agaricia",NA,25,NA,20,1570.7963267949,"Grundy's Gardens"
"4556",4556,"2004",NA,NA,"Grundy's  Gardens",9,1,"Roy","OFAV","Orbicella","faveolata",130,NA,90,36756.6340470006,"Grundy's Gardens"
"4557",4557,"2004",NA,NA,"Grundy's  Gardens",9,1,"Roy","SSID","Siderastrea","siderea",35,NA,15,1649.33614313464,"Grundy's Gardens"
"4558",4558,"2004",NA,NA,"Grundy's  Gardens",9,2,"Roy","PSTR","Pseudodiploria","strigosa",40,NA,30,3769.91118430775,"Grundy's Gardens"
"4559",4559,"2004",NA,NA,"Grundy's  Gardens",9,2,"Roy","AGAR","Agaricia",NA,35,NA,20,2199.11485751285,"Grundy's Gardens"
"4560",4560,"2004",NA,NA,"Grundy's  Gardens",9,2,"Roy","OANN","Orbicella","annularis",70,NA,50,10995.5742875643,"Grundy's Gardens"
"4561",4561,"2004",NA,NA,"Grundy's  Gardens",9,2,"Roy","OFAV","Orbicella","faveolata",105,NA,100,32986.7228626928,"Grundy's Gardens"
"4562",4562,"2004",NA,NA,"Grundy's  Gardens",9,2,"Roy","IRIG","Isophyllia","rigida",12,NA,8,301.59289474462,"Grundy's Gardens"
"4563",4563,"2004",NA,NA,"Grundy's  Gardens",9,2,"Roy","PSTR","Pseudodiploria","strigosa",30,NA,15,1413.71669411541,"Grundy's Gardens"
"4564",4564,"2004",NA,NA,"Grundy's  Gardens",9,2,"Roy","OFAV","Orbicella","faveolata",100,NA,100,31415.9265358979,"Grundy's Gardens"
"4565",4565,"2004",NA,NA,"Grundy's  Gardens",9,2,"Roy","SSID","Siderastrea","siderea",30,NA,15,1413.71669411541,"Grundy's Gardens"
"4566",4566,"2004",NA,NA,"Grundy's  Gardens",9,2,"Roy","PSTR","Pseudodiploria","strigosa",45,NA,15,2120.57504117311,"Grundy's Gardens"
"4567",4567,"2004",NA,NA,"Grundy's  Gardens",9,2,"Roy","MCAV","Montastraea","cavernosa",40,NA,10,1256.63706143592,"Grundy's Gardens"
"4568",4568,"2004",NA,NA,"Grundy's  Gardens",9,2,"Roy","PPOR","Porites","porites",20,NA,15,942.477796076938,"Grundy's Gardens"
"4569",4569,"2004",NA,NA,"Grundy's  Gardens",9,3,"Chris","PSTR","Pseudodiploria","strigosa",40,NA,25,3141.59265358979,"Grundy's Gardens"
"4570",4570,"2004",NA,NA,"Grundy's  Gardens",9,3,"Chris","PPOR","Porites","porites",25,NA,20,1570.7963267949,"Grundy's Gardens"
"4571",4571,"2004",NA,NA,"Grundy's  Gardens",9,3,"Chris","SSID","Siderastrea","siderea",50,NA,35,5497.78714378214,"Grundy's Gardens"
"4572",4572,"2004",NA,NA,"Grundy's  Gardens",9,3,"Chris","OANN","Orbicella","annularis",20,NA,50,3141.59265358979,"Grundy's Gardens"
"4573",4573,"2004",NA,NA,"Grundy's  Gardens",9,3,"Chris","DLAB","Diploria","labyrinthiformis",45,NA,45,6361.72512351933,"Grundy's Gardens"
"4574",4574,"2004",NA,NA,"Grundy's  Gardens",9,3,"Chris","PSTR","Pseudodiploria","strigosa",150,NA,60,28274.3338823081,"Grundy's Gardens"
"4575",4575,"2004",NA,NA,"Grundy's  Gardens",9,3,"Chris","OFAV","Orbicella","faveolata",130,NA,150,61261.056745001,"Grundy's Gardens"
"4576",4576,"2004",NA,NA,"Grundy's  Gardens",9,3,"Chris","PPOR","Porites","porites",70,NA,40,8796.45943005142,"Grundy's Gardens"
"4577",4577,"2004",NA,NA,"Grundy's  Gardens",9,3,"Chris","OFAV","Orbicella","faveolata",130,NA,70,28588.4931476671,"Grundy's Gardens"
"4578",4578,"2004",NA,NA,"Grundy's  Gardens",9,3,"Chris","OANN","Orbicella","annularis",50,NA,130,20420.3522483337,"Grundy's Gardens"
"4579",4579,"2004",NA,NA,"Grundy's  Gardens",11,4,"Chris","OFAV","Orbicella","faveolata",600,NA,350,659734.457253857,"Grundy's Gardens"
"4580",4580,"2004",NA,NA,"Grundy's  Gardens",11,4,"Chris","AGAR","Agaricia",NA,10,NA,10,314.159265358979,"Grundy's Gardens"
"4581",4581,"2004",NA,NA,"Grundy's  Gardens",11,4,"Chris","OANN","Orbicella","annularis",40,NA,30,3769.91118430775,"Grundy's Gardens"
"4582",4582,"2004",NA,NA,"Grundy's  Gardens",11,4,"Chris","PPOR","Porites","porites",35,NA,15,1649.33614313464,"Grundy's Gardens"
"4583",4583,"2004",NA,NA,"Grundy's  Gardens",11,4,"Chris","CNAT","Colpophyllia","natans",70,NA,30,6597.34457253857,"Grundy's Gardens"
"4584",4584,"2004",NA,NA,"Grundy's  Gardens",11,4,"Chris","PPOR","Porites","porites",30,NA,20,1884.95559215388,"Grundy's Gardens"
"4585",4585,"2004",NA,NA,"Grundy's  Gardens",11,4,"Chris","AGAR","Agaricia",NA,50,NA,10,1570.7963267949,"Grundy's Gardens"
"4586",4586,"2004",NA,NA,"Grundy's  Gardens",11,4,"Chris","OANN","Orbicella","annularis",130,NA,70,28588.4931476671,"Grundy's Gardens"
"4587",4587,"2004",NA,NA,"Grundy's  Gardens",11,4,"Chris","OANN","Orbicella","annularis",120,NA,70,26389.3782901543,"Grundy's Gardens"
"4588",4588,"2004",NA,NA,"Grundy's  Gardens",11,4,"Chris","PPOR","Porites","porites",10,NA,20,628.318530717959,"Grundy's Gardens"
"4589",4589,"2004",NA,NA,"Grundy's  Gardens",11,4,"Chris","EFAS","Eusmilia","fastigiata",25,NA,15,1178.09724509617,"Grundy's Gardens"
"4590",4590,"2004",NA,NA,"Grundy's  Gardens",8.181818182,5,"Carrie","OFAV","Orbicella","faveolata",320,NA,280,281486.701761645,"Grundy's Gardens"
"4591",4591,"2004",NA,NA,"Grundy's  Gardens",8.181818182,5,"Carrie","AGAR","Agaricia",NA,10,NA,10,314.159265358979,"Grundy's Gardens"
"4592",4592,"2004",NA,NA,"Grundy's  Gardens",8.181818182,5,"Carrie","OANN","Orbicella","annularis",40,NA,20,2513.27412287183,"Grundy's Gardens"
"4593",4593,"2004",NA,NA,"Grundy's  Gardens",8.181818182,5,"Carrie","AGAR","Agaricia",NA,20,NA,10,628.318530717959,"Grundy's Gardens"
"4594",4594,"2004",NA,NA,"Grundy's  Gardens",8.181818182,5,"Carrie","OANN","Orbicella","annularis",130,NA,50,20420.3522483337,"Grundy's Gardens"
"4595",4595,"2004",NA,NA,"Grundy's  Gardens",8.181818182,5,"Carrie","OFAV","Orbicella","faveolata",110,NA,70,24190.2634326414,"Grundy's Gardens"
"4596",4596,"2004",NA,NA,"Grundy's  Gardens",8.181818182,5,"Carrie","PPOR","Porites","porites",10,NA,10,314.159265358979,"Grundy's Gardens"
"4597",4597,"2004",NA,NA,"Grundy's  Gardens",8.181818182,5,"Carrie","OANN","Orbicella","annularis",40,NA,30,3769.91118430775,"Grundy's Gardens"
"4598",4598,"2004",NA,NA,"Grundy's  Gardens",8.181818182,5,"Carrie","PPOR","Porites","porites",30,NA,10,942.477796076938,"Grundy's Gardens"
"4599",4599,"2004",NA,NA,"Grundy's  Gardens",8.181818182,5,"Carrie","OANN","Orbicella","annularis",60,NA,20,3769.91118430775,"Grundy's Gardens"
"4600",4600,"2004",NA,NA,"Grundy's  Gardens",8.181818182,5,"Carrie","PPOR","Porites","porites",20,NA,10,628.318530717959,"Grundy's Gardens"
"4601",4601,"2004",NA,NA,"Grundy's  Gardens",8.181818182,5,"Carrie","OANN","Orbicella","annularis",15,NA,10,471.238898038469,"Grundy's Gardens"
"4602",4602,"2004",NA,NA,"Grundy's  Gardens",8.181818182,5,"Carrie","PPOR","Porites","porites",20,NA,10,628.318530717959,"Grundy's Gardens"
"4603",4603,"2004",NA,NA,"Grundy's  Gardens",8.181818182,5,"Carrie","AGAR","Agaricia",NA,25,NA,10,785.398163397448,"Grundy's Gardens"
"4604",4604,"2004",NA,NA,"Grundy's  Gardens",7.272727273,5,"Carrie","AGAR","Agaricia",NA,10,NA,5,157.07963267949,"Grundy's Gardens"
"4605",4605,"2004",NA,NA,"Grundy's  Gardens",7.878787879,6,"Carrie","OANN","Orbicella","annularis",40,NA,20,2513.27412287183,"Grundy's Gardens"
"4606",4606,"2004",NA,NA,"Grundy's  Gardens",7.878787879,6,"Carrie","OANN","Orbicella","annularis",80,NA,60,15079.644737231,"Grundy's Gardens"
"4607",4607,"2004",NA,NA,"Grundy's  Gardens",7.878787879,6,"Carrie","PPOR","Porites","porites",40,NA,20,2513.27412287183,"Grundy's Gardens"
"4608",4608,"2004",NA,NA,"Grundy's  Gardens",7.878787879,6,"Carrie","AGAR","Agaricia",NA,30,NA,10,942.477796076938,"Grundy's Gardens"
"4609",4609,"2004",NA,NA,"Grundy's  Gardens",7.878787879,6,"Carrie","PSTR","Pseudodiploria","strigosa",30,NA,20,1884.95559215388,"Grundy's Gardens"
"4610",4610,"2004",NA,NA,"Grundy's  Gardens",7.878787879,6,"Carrie","OANN","Orbicella","annularis",70,NA,40,8796.45943005142,"Grundy's Gardens"
"4611",4611,"2004",NA,NA,"Grundy's  Gardens",7.878787879,6,"Carrie","OFAV","Orbicella","faveolata",200,NA,190,119380.520836412,"Grundy's Gardens"
"4612",4612,"2004",NA,NA,"Grundy's  Gardens",7.878787879,6,"Carrie","AGAR","Agaricia",NA,70,NA,20,4398.22971502571,"Grundy's Gardens"
"4613",4613,"2004",NA,NA,"Grundy's  Gardens",7.878787879,6,"Carrie","PPOR","Porites","porites",20,NA,10,628.318530717959,"Grundy's Gardens"
"4614",4614,"2004",NA,NA,"Grundy's  Gardens",7.878787879,6,"Carrie","PSTR","Pseudodiploria","strigosa",40,NA,40,5026.54824574367,"Grundy's Gardens"
"4615",4615,"2004",NA,NA,"Grundy's  Gardens",7.878787879,6,"Carrie","MALC","Millepora","alcicornis",20,NA,40,2513.27412287183,"Grundy's Gardens"
"4616",4616,"2004",NA,NA,"Grundy's  Gardens",7.878787879,6,"Carrie","PSTR","Pseudodiploria","strigosa",50,NA,40,6283.18530717959,"Grundy's Gardens"
"4617",4617,"2004",NA,NA,"Grundy's  Gardens",7.878787879,6,"Carrie","OFAV","Orbicella","faveolata",70,NA,40,8796.45943005142,"Grundy's Gardens"
"4618",4618,"2004",NA,NA,"Grundy's  Gardens",7.878787879,6,"Carrie","PAST","Porites","astreoides",30,NA,10,942.477796076938,"Grundy's Gardens"
"4619",4619,"2004",NA,NA,"Grundy's  Gardens",7.878787879,6,"Carrie","PAST","Porites","astreoides",30,NA,10,942.477796076938,"Grundy's Gardens"
"4620",4620,"2004",NA,NA,"Grundy's  Gardens",7.878787879,6,"Carrie","PAST","Porites","astreoides",10,NA,5,157.07963267949,"Grundy's Gardens"
"4621",4621,"2004",NA,NA,"Grundy's  Gardens",8.787878788,7,"Carrie","AGAR","Agaricia",NA,30,NA,5,471.238898038469,"Grundy's Gardens"
"4622",4622,"2004",NA,NA,"Grundy's  Gardens",8.787878788,7,"Carrie","OANN","Orbicella","annularis",20,NA,5,314.159265358979,"Grundy's Gardens"
"4623",4623,"2004",NA,NA,"Grundy's  Gardens",8.787878788,7,"Carrie","AGAR","Agaricia",NA,30,NA,15,1413.71669411541,"Grundy's Gardens"
"4624",4624,"2004",NA,NA,"Grundy's  Gardens",8.787878788,7,"Carrie","OANN","Orbicella","annularis",120,NA,30,11309.7335529233,"Grundy's Gardens"
"4625",4625,"2004",NA,NA,"Grundy's  Gardens",8.787878788,7,"Carrie","AGAR","Agaricia",NA,20,NA,10,628.318530717959,"Grundy's Gardens"
"4626",4626,"2004",NA,NA,"Grundy's  Gardens",8.787878788,7,"Carrie","AGAR","Agaricia",NA,20,NA,10,628.318530717959,"Grundy's Gardens"
"4627",4627,"2004",NA,NA,"Grundy's  Gardens",8.787878788,7,"Carrie","OANN","Orbicella","annularis",140,NA,20,8796.45943005142,"Grundy's Gardens"
"4628",4628,"2004",NA,NA,"Grundy's  Gardens",8.787878788,7,"Carrie","PAST","Porites","astreoides",20,NA,10,628.318530717959,"Grundy's Gardens"
"4629",4629,"2004",NA,NA,"Grundy's  Gardens",8.787878788,7,"Carrie","AGAR","Agaricia",NA,40,NA,10,1256.63706143592,"Grundy's Gardens"
"4630",4630,"2004",NA,NA,"Grundy's  Gardens",8.787878788,7,"Carrie","OFAV","Orbicella","faveolata",120,NA,60,22619.4671058465,"Grundy's Gardens"
"4631",4631,"2004",NA,NA,"Grundy's  Gardens",8.787878788,7,"Carrie","PPOR","Porites","porites",40,NA,20,2513.27412287183,"Grundy's Gardens"
"4632",4632,"2004",NA,NA,"Grundy's  Gardens",8.787878788,7,"Carrie","OANN","Orbicella","annularis",10,NA,5,157.07963267949,"Grundy's Gardens"
"4633",4633,"2004",NA,NA,"Grundy's  Gardens",8.787878788,7,"Carrie","PPOR","Porites","porites",30,NA,10,942.477796076938,"Grundy's Gardens"
"4634",4634,"2004",NA,NA,"Grundy's  Gardens",8.787878788,7,"Carrie","AGAR","Agaricia",NA,30,NA,10,942.477796076938,"Grundy's Gardens"
"4635",4635,"2004",NA,NA,"Grundy's  Gardens",8.787878788,7,"Carrie","MALC","Millepora","alcicornis",15,NA,10,471.238898038469,"Grundy's Gardens"
"4636",4636,"2004",NA,NA,"Grundy's  Gardens",8.787878788,7,"Carrie","OANN","Orbicella","annularis",30,NA,10,942.477796076938,"Grundy's Gardens"
"4637",4637,"2004",NA,NA,"Grundy's  Gardens",7.575757576,8,"Carrie","OANN","Orbicella","annularis",100,NA,50,15707.963267949,"Grundy's Gardens"
"4638",4638,"2004",NA,NA,"Grundy's  Gardens",7.575757576,8,"Carrie","AGAR","Agaricia",NA,20,NA,20,1256.63706143592,"Grundy's Gardens"
"4639",4639,"2004",NA,NA,"Grundy's  Gardens",7.575757576,8,"Carrie","AGAR","Agaricia",NA,20,NA,10,628.318530717959,"Grundy's Gardens"
"4640",4640,"2004",NA,NA,"Grundy's  Gardens",7.575757576,8,"Carrie","OANN","Orbicella","annularis",10,NA,5,157.07963267949,"Grundy's Gardens"
"4641",4641,"2004",NA,NA,"Grundy's  Gardens",7.575757576,8,"Carrie","OFAV","Orbicella","faveolata",220,NA,170,117495.565244258,"Grundy's Gardens"
"4642",4642,"2004",NA,NA,"Grundy's  Gardens",7.575757576,8,"Carrie","OANN","Orbicella","annularis",50,NA,20,3141.59265358979,"Grundy's Gardens"
"4643",4643,"2004",NA,NA,"Grundy's  Gardens",7.575757576,8,"Carrie","OFAV","Orbicella","faveolata",100,NA,70,21991.1485751286,"Grundy's Gardens"
"4644",4644,"2004",NA,NA,"Grundy's  Gardens",7.575757576,8,"Carrie","PPOR","Porites","porites",30,NA,10,942.477796076938,"Grundy's Gardens"
"4645",4645,"2004",NA,NA,"Grundy's  Gardens",7.575757576,8,"Carrie","AGAR","Agaricia",NA,30,NA,20,1884.95559215388,"Grundy's Gardens"
"4646",4646,"2004",NA,NA,"Grundy's  Gardens",7.575757576,8,"Carrie","OFAV","Orbicella","faveolata",140,NA,100,43982.2971502571,"Grundy's Gardens"
"4647",4647,"2004",NA,NA,"Grundy's  Gardens",7.575757576,8,"Carrie","AGAR","Agaricia",NA,30,NA,10,942.477796076938,"Grundy's Gardens"
"4648",4648,"2004",NA,NA,"Grundy's  Gardens",7.575757576,8,"Carrie","OANN","Orbicella","annularis",130,NA,30,12252.2113490002,"Grundy's Gardens"
"4649",4649,"2004",NA,NA,"Grundy's  Gardens",7.575757576,8,"Carrie","AGAR","Agaricia",NA,10,NA,5,157.07963267949,"Grundy's Gardens"
"4650",4650,"2004",NA,NA,"Coral City",13,1,"Roy","AGAR","Agaricia",NA,35,NA,10,1099.55742875643,"Coral City"
"4651",4651,"2004",NA,NA,"Coral City",13,1,"Roy","OFAV","Orbicella","faveolata",60,NA,40,7539.8223686155,"Coral City"
"4652",4652,"2004",NA,NA,"Coral City",13,1,"Roy","OFAV","Orbicella","faveolata",40,NA,15,1884.95559215388,"Coral City"
"4653",4653,"2004",NA,NA,"Coral City",13,1,"Roy","DSTO","Dichocoenia","stokesii",15,NA,7,329.867228626928,"Coral City"
"4654",4654,"2004",NA,NA,"Coral City",13,1,"Roy","OFAV","Orbicella","faveolata",90,NA,40,11309.7335529233,"Coral City"
"4655",4655,"2004",NA,NA,"Coral City",13,1,"Roy","OFAV","Orbicella","faveolata",55,NA,25,4319.68989868597,"Coral City"
"4656",4656,"2004",NA,NA,"Coral City",13,1,"Roy","PPOR","Porites","porites",50,NA,15,2356.19449019234,"Coral City"
"4657",4657,"2004",NA,NA,"Coral City",13,1,"Roy","PPOR","Porites","porites",50,NA,15,2356.19449019234,"Coral City"
"4658",4658,"2004",NA,NA,"Coral City",13,1,"Roy","PAST","Porites","astreoides",30,NA,15,1413.71669411541,"Coral City"
"4659",4659,"2004",NA,NA,"Coral City",13,1,"Roy","OFAV","Orbicella","faveolata",60,NA,30,5654.86677646163,"Coral City"
"4660",4660,"2004",NA,NA,"Coral City",13,1,"Roy","SSID","Siderastrea","siderea",15,NA,5,235.619449019234,"Coral City"
"4661",4661,"2004",NA,NA,"Coral City",13,2,"Roy","PPOR","Porites","porites",35,NA,10,1099.55742875643,"Coral City"
"4662",4662,"2004",NA,NA,"Coral City",13,2,"Roy","AGAR","Agaricia",NA,10,NA,10,314.159265358979,"Coral City"
"4663",4663,"2004",NA,NA,"Coral City",13,2,"Roy","PSTR","Pseudodiploria","strigosa",25,NA,20,1570.7963267949,"Coral City"
"4664",4664,"2004",NA,NA,"Coral City",13,2,"Roy","OANN","Orbicella","annularis",40,NA,30,3769.91118430775,"Coral City"
"4665",4665,"2004",NA,NA,"Coral City",13,2,"Roy","AGAR","Agaricia",NA,15,NA,5,235.619449019234,"Coral City"
"4666",4666,"2004",NA,NA,"Coral City",13,2,"Roy","OANN","Orbicella","annularis",50,NA,35,5497.78714378214,"Coral City"
"4667",4667,"2004",NA,NA,"Coral City",13,2,"Roy","PPOR","Porites","porites",50,NA,25,3926.99081698724,"Coral City"
"4668",4668,"2004",NA,NA,"Coral City",10.3,3,"Chris","PCLI","Pseudodiploria","clivosa",45,NA,25,3534.29173528852,"Coral City"
"4669",4669,"2004",NA,NA,"Coral City",10.3,3,"Chris","SRAD","Siderastrea","radians",30,NA,10,942.477796076938,"Coral City"
"4670",4670,"2004",NA,NA,"Coral City",10.3,3,"Chris","PPOR","Porites","porites",30,NA,15,1413.71669411541,"Coral City"
"4671",4671,"2004",NA,NA,"Coral City",10.3,3,"Chris","PAST","Porites","astreoides",10,NA,5,157.07963267949,"Coral City"
"4672",4672,"2004",NA,NA,"Coral City",10.3,3,"Chris","PPOR","Porites","porites",20,NA,10,628.318530717959,"Coral City"
"4673",4673,"2004",NA,NA,"Coral City",10.3,3,"Chris","PSTR","Pseudodiploria","strigosa",35,NA,40,4398.22971502571,"Coral City"
"4674",4674,"2004",NA,NA,"Coral City",10.3,3,"Chris","MALC","Millepora","alcicornis",20,NA,35,2199.11485751285,"Coral City"
"4675",4675,"2004",NA,NA,"Coral City",10.3,3,"Chris","PSTR","Pseudodiploria","strigosa",30,NA,20,1884.95559215388,"Coral City"
"4676",4676,"2004",NA,NA,"Coral City",10.3,3,"Chris","MCAV","Montastraea","cavernosa",25,NA,20,1570.7963267949,"Coral City"
"4677",4677,"2004",NA,NA,"Coral City",10.3,3,"Chris","PSTR","Pseudodiploria","strigosa",25,NA,25,1963.49540849362,"Coral City"
"4678",4678,"2004",NA,NA,"Coral City",10.3,3,"Chris","OFAV","Orbicella","faveolata",10,NA,30,942.477796076938,"Coral City"
"4679",4679,"2004",NA,NA,"Coral City",10.3,3,"Chris","AGAR","Agaricia",NA,20,NA,20,1256.63706143592,"Coral City"
"4680",4680,"2004",NA,NA,"Coral City",9.7,4,"Chris/Koby","AGAR","Agaricia",NA,40,NA,10,1256.63706143592,"Coral City"
"4681",4681,"2004",NA,NA,"Coral City",9.7,4,"Chris/Koby","OANN","Orbicella","annularis",15,NA,35,1649.33614313464,"Coral City"
"4682",4682,"2004",NA,NA,"Coral City",9.7,4,"Chris/Koby","AGAR","Agaricia",NA,20,NA,10,628.318530717959,"Coral City"
"4683",4683,"2004",NA,NA,"Coral City",9.7,4,"Chris/Koby","OANN","Orbicella","annularis",20,NA,20,1256.63706143592,"Coral City"
"4684",4684,"2004",NA,NA,"Coral City",9.7,4,"Chris/Koby","MCOM","Millepora","complanata",20,NA,15,942.477796076938,"Coral City"
"4685",4685,"2004",NA,NA,"Coral City",9.7,4,"Chris/Koby","OFAV","Orbicella","faveolata",50,NA,20,3141.59265358979,"Coral City"
"4686",4686,"2004",NA,NA,"Coral City",9.7,4,"Chris/Koby","MDEC","Madracis","decactis",5,NA,2,31.4159265358979,"Coral City"
"4687",4687,"2004",NA,NA,"Coral City",9.7,4,"Chris/Koby","PPOR","Porites","porites",30,NA,10,942.477796076938,"Coral City"
"4688",4688,"2004",NA,NA,"Coral City",9.7,4,"Chris/Koby","AGAR","Agaricia",NA,10,NA,20,628.318530717959,"Coral City"
"4689",4689,"2004",NA,NA,"Coral City",9.7,4,"Chris/Koby","MDEC","Madracis","decactis",20,NA,4,251.327412287183,"Coral City"
"4690",4690,"2004",NA,NA,"Coral City",9.7,4,"Chris/Koby","OANN","Orbicella","annularis",60,NA,40,7539.8223686155,"Coral City"
"4691",4691,"2004",NA,NA,"Coral City",9.7,4,"Chris/Koby","PSTR","Pseudodiploria","strigosa",60,NA,30,5654.86677646163,"Coral City"
"4692",4692,"2004",NA,NA,"Coral City",9.7,4,"Chris/Koby","OFAV","Orbicella","faveolata",50,NA,35,5497.78714378214,"Coral City"
"4693",4693,"2004",NA,NA,"Coral City",10.9,5,"Koby","PSTR","Pseudodiploria","strigosa",40,NA,35,4398.22971502571,"Coral City"
"4694",4694,"2004",NA,NA,"Coral City",10.9,5,"Koby","OANN","Orbicella","annularis",70,NA,30,6597.34457253857,"Coral City"
"4695",4695,"2004",NA,NA,"Coral City",10.9,5,"Koby","PSTR","Pseudodiploria","strigosa",25,NA,20,1570.7963267949,"Coral City"
"4696",4696,"2004",NA,NA,"Coral City",10.9,5,"Koby","PSTR","Pseudodiploria","strigosa",20,NA,15,942.477796076938,"Coral City"
"4697",4697,"2004",NA,NA,"Coral City",10.9,5,"Koby","PSTR","Pseudodiploria","strigosa",15,NA,5,235.619449019234,"Coral City"
"4698",4698,"2004",NA,NA,"Coral City",10.9,5,"Koby","OANN","Orbicella","annularis",15,NA,10,471.238898038469,"Coral City"
"4699",4699,"2004",NA,NA,"Coral City",10.9,5,"Koby","OFAV","Orbicella","faveolata",20,NA,50,3141.59265358979,"Coral City"
"4700",4700,"2004",NA,NA,"Coral City",10.9,5,"Koby","OFAV","Orbicella","faveolata",10,NA,15,471.238898038469,"Coral City"
"4701",4701,"2004",NA,NA,"Coral City",10.9,5,"Koby","OANN","Orbicella","annularis",40,NA,30,3769.91118430775,"Coral City"
"4702",4702,"2004",NA,NA,"Coral City",10.9,5,"Koby","AGAR","Agaricia",NA,30,NA,40,3769.91118430775,"Coral City"
"4703",4703,"2004",NA,NA,"Coral City",10.9,5,"Koby","AGAR","Agaricia",NA,15,NA,10,471.238898038469,"Coral City"
"4704",4704,"2004",NA,NA,"Coral City",10.9,5,"Koby","AGAR","Agaricia",NA,25,NA,5,392.699081698724,"Coral City"
"4705",4705,"2004",NA,NA,"Coral City",10.9,5,"Koby","MALC","Millepora","alcicornis",2,NA,20,125.663706143592,"Coral City"
"4706",4706,"2004",NA,NA,"Coral City",10.9,5,"Koby","PPOR","Porites","porites",20,NA,10,628.318530717959,"Coral City"
"4707",4707,"2004",NA,NA,"Coral City",10.9,5,"Koby","PSTR","Pseudodiploria","strigosa",45,NA,40,5654.86677646163,"Coral City"
"4708",4708,"2004",NA,NA,"Coral City",10.9,5,"Koby","OFAV","Orbicella","faveolata",70,NA,50,10995.5742875643,"Coral City"
"4709",4709,"2004",NA,NA,"Coral City",10,6,"Carrie","SSID","Siderastrea","siderea",20,NA,10,628.318530717959,"Coral City"
