date,year,month,day,site,mpa,observer,transect,common_name,sizeclass,count,fish_spp,common_family,foodweb,a,b,biomass,density
19778,2022,September,4,Sailfin,Outside,ADC,2,,30,3,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,1577.679529,0.05
19779,2022,September,4,Sailfin,Outside,ADC,2,,5,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,1.861835794,0.016666667
19780,2022,September,4,Sailfin,Outside,ADC,2,,10,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,33.05337854,0.033333333
19781,2022,September,4,Sailfin,Outside,ADC,2,,20,5,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,733.5003956,0.083333333
19782,2022,September,4,Sailfin,Outside,ADC,2,,30,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,1052.319964,0.033333333
19783,2022,September,4,Sailfin,Outside,ADC,2,,5,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,2.039607029,0.016666667
19784,2022,September,4,Sailfin,Outside,ADC,2,,10,4,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,66.17852424,0.066666667
19785,2022,September,4,Sailfin,Outside,ADC,2,,20,5,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,671.0234201,0.083333333
19786,2022,September,4,Sailfin,Outside,ADC,2,,30,3,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,1369.886327,0.05
19787,2022,September,4,Sailfin,Outside,ADC,2,,30,1,Sparisoma_rubripinne,Parrotfish,Herbivore,0.0178,3.02,514.4298865,0.016666667
19789,2022,September,4,Sailfin,Outside,ADC,2,,30,1,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,491.4,0.016666667
19790,2022,September,4,Sailfin,Outside,ADC,2,,40,1,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,1164.8,0.016666667
19792,2022,September,4,Sailfin,Outside,ADC,2,,5,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,3.73685738,0.016666667
19793,2022,September,4,Sailfin,Outside,ADC,2,,20,3,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,669.4293543,0.05
19794,2022,September,4,Sailfin,Outside,ADC,2,,30,3,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,1481.514876,0.05
19791,2022,September,4,Sailfin,Outside,ADC,2,,30,1,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,565.8086886,0.016666667
19795,2022,September,4,Sailfin,Outside,ADC,2,,5,2,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,3.131812905,0.033333333
19796,2022,September,4,Sailfin,Outside,ADC,2,,10,3,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,41.41152794,0.05
19818,2022,September,4,Sailfin,Outside,ADC,3,,30,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,431.7573976,0.016666667
19799,2022,September,4,Sailfin,Outside,ADC,3,,20,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,144.4084582,0.016666667
19800,2022,September,4,Sailfin,Outside,ADC,3,,30,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,485.4063974,0.016666667
19824,2022,September,4,Sailfin,Outside,ADC,3,,10,2,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,30.88069618,0.033333333
19801,2022,September,4,Sailfin,Outside,ADC,3,,5,5,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,11.33150876,0.083333333
19802,2022,September,4,Sailfin,Outside,ADC,3,,10,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,37.28025867,0.033333333
19803,2022,September,4,Sailfin,Outside,ADC,3,,20,3,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,459.9401928,0.05
19804,2022,September,4,Sailfin,Outside,ADC,3,,30,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,1051.786353,0.033333333
19805,2022,September,4,Sailfin,Outside,ADC,3,,5,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,3.723671588,0.033333333
19806,2022,September,4,Sailfin,Outside,ADC,3,,10,6,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,99.16013563,0.1
19807,2022,September,4,Sailfin,Outside,ADC,3,,20,7,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,1026.900554,0.116666667
19808,2022,September,4,Sailfin,Outside,ADC,3,,30,7,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,3683.119875,0.116666667
19809,2022,September,4,Sailfin,Outside,ADC,3,,5,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2.870220329,0.016666667
19810,2022,September,4,Sailfin,Outside,ADC,3,,10,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,21.87424758,0.016666667
19811,2022,September,4,Sailfin,Outside,ADC,3,,20,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,166.7059154,0.016666667
19812,2022,September,4,Sailfin,Outside,ADC,3,,40,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,1270.483116,0.016666667
19813,2022,September,4,Sailfin,Outside,ADC,3,,5,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,4.079214059,0.033333333
19814,2022,September,4,Sailfin,Outside,ADC,3,,10,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,16.54463106,0.016666667
19815,2022,September,4,Sailfin,Outside,ADC,3,,20,5,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,671.0234201,0.083333333
19816,2022,September,4,Sailfin,Outside,ADC,3,,30,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,913.2575513,0.033333333
19817,2022,September,4,Sailfin,Outside,ADC,3,,40,1,Sparisoma_rubripinne,Parrotfish,Herbivore,0.0178,3.02,1226.425512,0.016666667
19819,2022,September,4,Sailfin,Outside,ADC,3,,10,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,28.8765304,0.016666667
19820,2022,September,4,Sailfin,Outside,ADC,3,,20,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,446.2862362,0.033333333
19821,2022,September,4,Sailfin,Outside,ADC,3,,10,2,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,40.82847126,0.033333333
19822,2022,September,4,Sailfin,Outside,ADC,3,,20,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,152.3772427,0.016666667
19823,2022,September,4,Sailfin,Outside,ADC,3,,10,3,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,41.41152794,0.05
20426,2022,September,4,Sailfin,Outside,JLR,1,,10,2,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,28.34149014,0.033333333
20416,2022,September,4,Sailfin,Outside,JLR,1,,10,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,18.17661231,0.016666667
20432,2022,September,4,Sailfin,Outside,JLR,1,,20,1,Haemulon_plumierii,Grunt,Carnivore,0.02,2.96,141.9314968,0.016666667
20417,2022,September,4,Sailfin,Outside,JLR,1,,10,4,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,74.56051734,0.066666667
20418,2022,September,4,Sailfin,Outside,JLR,1,,10,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,15.84777052,0.016666667
20419,2022,September,4,Sailfin,Outside,JLR,1,,5,3,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,5.585507382,0.05
20420,2022,September,4,Sailfin,Outside,JLR,1,,10,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,16.52668927,0.016666667
20421,2022,September,4,Sailfin,Outside,JLR,1,,5,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2.870220329,0.016666667
20422,2022,September,4,Sailfin,Outside,JLR,1,,20,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,333.4118308,0.033333333
20423,2022,September,4,Sailfin,Outside,JLR,1,,30,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,546.8880071,0.016666667
20424,2022,September,4,Sailfin,Outside,JLR,1,,5,7,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,14.27724921,0.116666667
20425,2022,September,4,Sailfin,Outside,JLR,1,,10,8,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,132.3570485,0.133333333
20427,2022,September,4,Sailfin,Outside,JLR,1,,20,2,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,291.2,0.033333333
20429,2022,September,4,Sailfin,Outside,JLR,1,,10,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,57.75306079,0.033333333
20430,2022,September,4,Sailfin,Outside,JLR,1,,5,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,2.734929501,0.016666667
20431,2022,September,4,Sailfin,Outside,JLR,1,,10,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,20.41423563,0.016666667
20428,2022,September,4,Sailfin,Outside,JLR,1,,20,3,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,515.3266059,0.05
20433,2022,September,4,Sailfin,Outside,JLR,2,,10,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,72.48461777,0.033333333
20434,2022,September,4,Sailfin,Outside,JLR,2,,10,2,Chaetodon_ocellatus,Butterflyfish,Corallivore,0.0257,3.02,53.82240737,0.033333333
20445,2022,September,4,Sailfin,Outside,JLR,2,,10,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,14.17074507,0.016666667
20446,2022,September,4,Sailfin,Outside,JLR,2,,20,1,Epinephelus_striatus,Grouper,Carnivore,0.0091,3.16,117.5699081,0.016666667
20435,2022,September,4,Sailfin,Outside,JLR,2,,20,1,Haemulon_sciurus,Grunt,Carnivore,0.0245,2.92,154.2317093,0.016666667
20436,2022,September,4,Sailfin,Outside,JLR,2,,20,13,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,1637.095027,0.216666667
20437,2022,September,4,Sailfin,Outside,JLR,2,,10,6,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,109.0596739,0.1
20455,2022,September,4,Sailfin,Outside,JLR,2,,20,1,Haemulon_plumierii,Grunt,Carnivore,0.02,2.96,141.9314968,0.016666667
20453,2022,September,4,Sailfin,Outside,JLR,2,,10,3,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,46.32104427,0.05
20454,2022,September,4,Sailfin,Outside,JLR,2,,20,1,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,122.6695505,0.016666667
20438,2022,September,4,Sailfin,Outside,JLR,2,,10,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,18.64012933,0.016666667
20439,2022,September,4,Sailfin,Outside,JLR,2,,20,3,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,459.9401928,0.05
20440,2022,September,4,Sailfin,Outside,JLR,2,,5,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,1.861835794,0.016666667
20441,2022,September,4,Sailfin,Outside,JLR,2,,10,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,33.05337854,0.033333333
20442,2022,September,4,Sailfin,Outside,JLR,2,,20,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,333.4118308,0.033333333
20443,2022,September,4,Sailfin,Outside,JLR,2,,10,5,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,82.7231553,0.083333333
20444,2022,September,4,Sailfin,Outside,JLR,2,,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667
20447,2022,September,4,Sailfin,Outside,JLR,2,,20,1,Lutjanus_analis,Snapper,Carnivore,0.0151,3.03,132.1593318,0.016666667
20448,2022,September,4,Sailfin,Outside,JLR,2,,10,1,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,18.2,0.016666667
20449,2022,September,4,Sailfin,Outside,JLR,2,,20,1,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,145.6,0.016666667
20451,2022,September,4,Sailfin,Outside,JLR,2,,5,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,3.73685738,0.016666667
20452,2022,September,4,Sailfin,Outside,JLR,2,,10,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,57.75306079,0.033333333
20450,2022,September,4,Sailfin,Outside,JLR,2,,20,2,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,343.5510706,0.033333333
20456,2022,September,4,Sailfin,Outside,JLR,3,,10,3,Chaetodon_striatus,Butterflyfish,Corallivore,0.0251,3.06,86.4559677,0.05
20457,2022,September,4,Sailfin,Outside,JLR,3,,10,3,Chaetodon_ocellatus,Butterflyfish,Corallivore,0.0257,3.02,80.73361105,0.05
20478,2022,September,4,Sailfin,Outside,JLR,3,,10,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,19.49879175,0.016666667
20469,2022,September,4,Sailfin,Outside,JLR,3,,5,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,1.641305401,0.016666667
20479,2022,September,4,Sailfin,Outside,JLR,3,,10,1,Epinephelus_guttatus,Grouper,Carnivore,0.0132,3.05,14.8106436,0.016666667
20458,2022,September,4,Sailfin,Outside,JLR,3,,20,1,Haemulon_sciurus,Grunt,Carnivore,0.0245,2.92,154.2317093,0.016666667
20459,2022,September,4,Sailfin,Outside,JLR,3,,10,2,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,36.35322462,0.033333333
20477,2022,September,4,Sailfin,Outside,JLR,3,,10,5,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,77.20174046,0.083333333
20460,2022,September,4,Sailfin,Outside,JLR,3,,10,6,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,111.840776,0.1
20461,2022,September,4,Sailfin,Outside,JLR,3,,10,3,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,47.54331157,0.05
20462,2022,September,4,Sailfin,Outside,JLR,3,,5,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,1.861835794,0.016666667
20463,2022,September,4,Sailfin,Outside,JLR,3,,10,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,33.05337854,0.033333333
20464,2022,September,4,Sailfin,Outside,JLR,3,,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667
20465,2022,September,4,Sailfin,Outside,JLR,3,,5,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2.870220329,0.016666667
20466,2022,September,4,Sailfin,Outside,JLR,3,,20,4,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,666.8236616,0.066666667
20467,2022,September,4,Sailfin,Outside,JLR,3,,30,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,546.8880071,0.016666667
20468,2022,September,4,Sailfin,Outside,JLR,3,,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667
20470,2022,September,4,Sailfin,Outside,JLR,3,,30,1,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,491.4,0.016666667
20471,2022,September,4,Sailfin,Outside,JLR,3,,20,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,125.8043632,0.016666667
20473,2022,September,4,Sailfin,Outside,JLR,3,,5,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47371476,0.033333333
20474,2022,September,4,Sailfin,Outside,JLR,3,,10,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,28.8765304,0.016666667
20475,2022,September,4,Sailfin,Outside,JLR,3,,5,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,2.734929501,0.016666667
20476,2022,September,4,Sailfin,Outside,JLR,3,,10,3,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,61.2427069,0.05
20472,2022,September,4,Sailfin,Outside,JLR,3,,20,4,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,687.1021412,0.066666667
20737,2022,September,4,Sailfin,Outside,VEM,1,,20,15,Kyphosus_spp.,Chub,Carnivore,0.0138,3.03,1811.720641,0.25
20738,2022,September,4,Sailfin,Outside,VEM,1,,5,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,2.505872175,0.016666667
20739,2022,September,4,Sailfin,Outside,VEM,1,,10,2,Microspathodon_chrysurus,Damselfish,Herbivore,0.02291,3.02,47.97943007,0.033333333
20728,2022,September,4,Sailfin,Outside,VEM,1,,20,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,122.3477457,0.016666667
20724,2022,September,4,Sailfin,Outside,VEM,1,,10,2,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,36.35322462,0.033333333
20725,2022,September,4,Sailfin,Outside,VEM,1,,20,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,144.4084582,0.016666667
20735,2022,September,4,Sailfin,Outside,VEM,1,,10,1,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,15.44034809,0.016666667
20736,2022,September,4,Sailfin,Outside,VEM,1,,30,1,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,412.3344666,0.016666667
20726,2022,September,4,Sailfin,Outside,VEM,1,,20,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,306.6267952,0.033333333
20727,2022,September,4,Sailfin,Outside,VEM,1,,10,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,16.52668927,0.016666667
20729,2022,September,4,Sailfin,Outside,VEM,1,,30,3,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,1474.2,0.05
20732,2022,September,4,Sailfin,Outside,VEM,1,,10,3,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,86.62959119,0.05
20733,2022,September,4,Sailfin,Outside,VEM,1,,20,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,446.2862362,0.033333333
20734,2022,September,4,Sailfin,Outside,VEM,1,,20,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,152.3772427,0.016666667
20730,2022,September,4,Sailfin,Outside,VEM,1,,10,2,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,44.76752852,0.033333333
20731,2022,September,4,Sailfin,Outside,VEM,1,,20,6,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,1030.653212,0.1
20740,2022,September,4,Sailfin,Outside,VEM,2,,5,1,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,3.971276915,0.016666667
20760,2022,September,4,Sailfin,Outside,VEM,2,,5,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,2.505872175,0.016666667
20753,2022,September,4,Sailfin,Outside,VEM,2,,10,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,14.17074507,0.016666667
20741,2022,September,4,Sailfin,Outside,VEM,2,,10,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,18.17661231,0.016666667
20742,2022,September,4,Sailfin,Outside,VEM,2,,20,5,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,722.0422911,0.083333333
20743,2022,September,4,Sailfin,Outside,VEM,2,,20,8,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,1007.443093,0.133333333
20761,2022,September,4,Sailfin,Outside,VEM,2,,20,1,Haemulon_plumierii,Grunt,Carnivore,0.02,2.96,141.9314968,0.016666667
20759,2022,September,4,Sailfin,Outside,VEM,2,,20,2,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,245.3391011,0.033333333
20744,2022,September,4,Sailfin,Outside,VEM,2,,5,3,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,6.798905257,0.05
20745,2022,September,4,Sailfin,Outside,VEM,2,,10,4,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,74.56051734,0.066666667
20746,2022,September,4,Sailfin,Outside,VEM,2,,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667
20747,2022,September,4,Sailfin,Outside,VEM,2,,20,2,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,278.4919798,0.033333333
20748,2022,September,4,Sailfin,Outside,VEM,2,,5,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,5.740440657,0.033333333
20749,2022,September,4,Sailfin,Outside,VEM,2,,20,3,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,500.1177462,0.05
20750,2022,September,4,Sailfin,Outside,VEM,2,,10,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,16.54463106,0.016666667
20751,2022,September,4,Sailfin,Outside,VEM,2,,20,3,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,402.6140521,0.05
20752,2022,September,4,Sailfin,Outside,VEM,2,,5,1,Scarus_/_Sparisoma,Parrotfish,Herbivore,0.0121,3.028,1.582218811,0.016666667
20754,2022,September,4,Sailfin,Outside,VEM,2,,20,2,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,291.2,0.033333333
20755,2022,September,4,Sailfin,Outside,VEM,2,,5,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,3.73685738,0.016666667
20756,2022,September,4,Sailfin,Outside,VEM,2,,10,1,Acanthurus_chirurgus,Surgeonfish,Herbivore,0.0209,2.93,17.788785,0.016666667
20757,2022,September,4,Sailfin,Outside,VEM,2,,10,3,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,61.2427069,0.05
20758,2022,September,4,Sailfin,Outside,VEM,2,,10,2,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,27.60768529,0.033333333
20762,2022,September,4,Sailfin,Outside,VEM,3,,10,3,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,108.7269266,0.05
20776,2022,September,4,Sailfin,Outside,VEM,3,,5,4,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,10.0234887,0.066666667
20777,2022,September,4,Sailfin,Outside,VEM,3,,10,1,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,19.49879175,0.016666667
20763,2022,September,4,Sailfin,Outside,VEM,3,,5,10,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,22.66301752,0.166666667
20764,2022,September,4,Sailfin,Outside,VEM,3,,10,5,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,93.20064667,0.083333333
20765,2022,September,4,Sailfin,Outside,VEM,3,,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667
20766,2022,September,4,Sailfin,Outside,VEM,3,,5,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,5.740440657,0.033333333
20767,2022,September,4,Sailfin,Outside,VEM,3,,5,3,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,6.118821088,0.05
20768,2022,September,4,Sailfin,Outside,VEM,3,,10,4,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,66.17852424,0.066666667
20769,2022,September,4,Sailfin,Outside,VEM,3,,5,4,Scarus_/_Sparisoma,Parrotfish,Herbivore,0.0121,3.028,6.328875243,0.066666667
20772,2022,September,4,Sailfin,Outside,VEM,3,,10,45,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,1299.443868,0.75
20773,2022,September,4,Sailfin,Outside,VEM,3,,20,4,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,892.5724724,0.066666667
20770,2022,September,4,Sailfin,Outside,VEM,3,,20,1,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,171.7755353,0.016666667
20771,2022,September,4,Sailfin,Outside,VEM,3,,30,1,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,565.8086886,0.016666667
20774,2022,September,4,Sailfin,Outside,VEM,3,,5,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,1.565906452,0.016666667
20775,2022,September,4,Sailfin,Outside,VEM,3,,10,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,13.80384265,0.016666667
19825,2022,September,4,Snapshot,Outside,ADC,1,,10,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,72.48461777,0.033333333
19847,2022,September,4,Snapshot,Outside,ADC,1,,10,3,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,58.49637524,0.05
19846,2022,September,4,Snapshot,Outside,ADC,1,,10,3,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,46.32104427,0.05
19826,2022,September,4,Snapshot,Outside,ADC,1,,5,12,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,27.19562103,0.2
19827,2022,September,4,Snapshot,Outside,ADC,1,,10,3,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,55.920388,0.05
19828,2022,September,4,Snapshot,Outside,ADC,1,,20,5,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,766.566988,0.083333333
19829,2022,September,4,Snapshot,Outside,ADC,1,,30,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,525.8931764,0.016666667
19830,2022,September,4,Snapshot,Outside,ADC,1,,5,18,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,33.51304429,0.3
19831,2022,September,4,Snapshot,Outside,ADC,1,,10,6,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,99.16013563,0.1
19832,2022,September,4,Snapshot,Outside,ADC,1,,20,3,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,440.1002374,0.05
19833,2022,September,4,Snapshot,Outside,ADC,1,,30,5,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,2630.799911,0.083333333
19834,2022,September,4,Snapshot,Outside,ADC,1,,5,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2.870220329,0.016666667
19835,2022,September,4,Snapshot,Outside,ADC,1,,5,5,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,10.19803515,0.083333333
19836,2022,September,4,Snapshot,Outside,ADC,1,,10,3,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,49.63389318,0.05
19837,2022,September,4,Snapshot,Outside,ADC,1,,20,4,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,536.8187361,0.066666667
19838,2022,September,4,Snapshot,Outside,ADC,1,,30,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,456.6287756,0.016666667
19840,2022,September,4,Snapshot,Outside,ADC,1,,5,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,3.73685738,0.016666667
19841,2022,September,4,Snapshot,Outside,ADC,1,,10,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,28.8765304,0.016666667
19842,2022,September,4,Snapshot,Outside,ADC,1,,20,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,223.1431181,0.016666667
19843,2022,September,4,Snapshot,Outside,ADC,1,,20,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,152.3772427,0.016666667
19839,2022,September,4,Snapshot,Outside,ADC,1,,30,1,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,565.8086886,0.016666667
19844,2022,September,4,Snapshot,Outside,ADC,1,,5,12,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,18.79087743,0.2
